pPseAAC_1	pPseAAC_10	pPseAAC_11	pPseAAC_12	pPseAAC_13	pPseAAC_14	pPseAAC_15	pPseAAC_16	pPseAAC_17	pPseAAC_18	pPseAAC_19	pPseAAC_2	pPseAAC_20	pPseAAC_3	pPseAAC_4	pPseAAC_5	pPseAAC_6	pPseAAC_7	pPseAAC_8	pPseAAC_9	prot_ID
0.0507	0.0497	0.0508	0.0495	0.0483	0.05	0.0495	0.0492	0.05	0.0501	0.0492	0.0504	0.0492	0.0517	0.0504	0.0504	0.0502	0.051	0.049	0.051	seq_39844_3769
0.0509	0.0496	0.0501	0.0478	0.0493	0.0494	0.0502	0.0501	0.0494	0.0503	0.0499	0.0491	0.0511	0.0521	0.0506	0.0496	0.0504	0.0491	0.051	0.0502	seq_39844_3772
0.0508	0.0497	0.0492	0.0507	0.0494	0.0497	0.05	0.0502	0.0495	0.0489	0.0507	0.0518	0.0491	0.0498	0.0497	0.0501	0.05	0.0498	0.0511	0.0496	seq_39844_3768
0.0488	0.0513	0.0512	0.0496	0.0503	0.05	0.0519	0.0503	0.0498	0.0505	0.051	0.05	0.0503	0.0488	0.047	0.049	0.0517	0.0493	0.0494	0.0501	seq_39844_3773
0.0522	0.0494	0.0492	0.0503	0.0501	0.0489	0.0495	0.05	0.0508	0.0498	0.0503	0.0538	0.0493	0.0493	0.0472	0.05	0.0515	0.0494	0.0491	0.0498	seq_39844_3770
0.0514	0.049	0.0483	0.0497	0.0496	0.0494	0.0514	0.0486	0.0497	0.0496	0.0494	0.0483	0.0501	0.0528	0.0517	0.0503	0.0496	0.0498	0.0503	0.051	seq_39844_3774
0.0491	0.0495	0.0503	0.0493	0.0497	0.049	0.0498	0.0498	0.05	0.0492	0.0495	0.0515	0.0512	0.0503	0.0495	0.0504	0.0515	0.0502	0.0507	0.0493	seq_39844_3771
0.0505	0.0503	0.0499	0.0501	0.0483	0.0499	0.049	0.0502	0.0495	0.0499	0.0499	0.051	0.0487	0.051	0.0511	0.0503	0.0502	0.0501	0.0495	0.0506	seq_39844_3775
0.0515	0.0508	0.0479	0.0494	0.0503	0.05	0.0495	0.0488	0.0502	0.0504	0.0485	0.0554	0.0497	0.0489	0.0477	0.0502	0.0527	0.0485	0.0493	0.0505	seq_39844_3776
0.0513	0.0496	0.0496	0.0492	0.0497	0.0498	0.0494	0.0501	0.0486	0.0501	0.0495	0.0503	0.0504	0.0516	0.0516	0.0496	0.0495	0.0497	0.0507	0.0497	seq_39844_3777
0.0512	0.0499	0.0493	0.0497	0.0512	0.0492	0.0496	0.0486	0.0505	0.0497	0.049	0.0511	0.0504	0.0509	0.0509	0.0492	0.0508	0.049	0.0498	0.05	seq_39844_3779
0.0507	0.0508	0.0496	0.0504	0.0495	0.0494	0.0489	0.0503	0.0495	0.049	0.0493	0.055	0.0492	0.0507	0.0476	0.0504	0.0512	0.0492	0.0497	0.0494	seq_39844_3781
0.0516	0.0488	0.0493	0.0498	0.0497	0.0527	0.0508	0.049	0.0497	0.0478	0.0501	0.05	0.0482	0.0528	0.0537	0.0477	0.0503	0.0485	0.0475	0.0519	seq_39844_3780
0.0514	0.0498	0.0491	0.0512	0.0493	0.0498	0.0497	0.0492	0.0504	0.0499	0.0507	0.0535	0.0505	0.0482	0.0482	0.0506	0.0508	0.0489	0.0493	0.0496	seq_39844_3778
0.0501	0.05	0.05	0.0494	0.0502	0.0497	0.0503	0.051	0.0488	0.0493	0.0488	0.0494	0.0496	0.0504	0.0504	0.0504	0.052	0.0505	0.0498	0.0499	seq_39844_3782
0.0517	0.0496	0.05	0.0494	0.0498	0.0487	0.0495	0.0501	0.0503	0.0494	0.0504	0.0495	0.0512	0.0502	0.0513	0.0505	0.0494	0.0495	0.0495	0.0501	seq_39844_3784
0.0517	0.0501	0.0499	0.0492	0.0501	0.0499	0.0498	0.0498	0.0496	0.05	0.05	0.0526	0.0493	0.0508	0.0482	0.0498	0.051	0.0496	0.0483	0.0503	seq_39844_3786
0.0502	0.0492	0.0486	0.0493	0.0509	0.0495	0.0486	0.05	0.0508	0.0497	0.0499	0.0509	0.0499	0.0513	0.0508	0.0498	0.0507	0.0502	0.0492	0.0507	seq_39844_3783
0.0507	0.0495	0.0498	0.0497	0.0509	0.049	0.0491	0.0497	0.0493	0.0492	0.0494	0.0505	0.0494	0.0512	0.0499	0.0508	0.051	0.0505	0.049	0.0512	seq_39844_3787
0.0508	0.0508	0.0496	0.0492	0.0484	0.0491	0.0514	0.0502	0.0502	0.0488	0.0506	0.0529	0.0507	0.0491	0.0478	0.0508	0.0506	0.0488	0.0495	0.0507	seq_39844_3785
0.0509	0.0492	0.0496	0.049	0.049	0.0487	0.0486	0.0497	0.0488	0.0512	0.0509	0.0503	0.0503	0.0512	0.0512	0.0505	0.0501	0.05	0.0502	0.0506	seq_39844_3788
0.0511	0.0508	0.0492	0.05	0.0501	0.0501	0.0499	0.0505	0.0493	0.0483	0.0499	0.0535	0.0495	0.0492	0.0483	0.0519	0.0505	0.0475	0.0501	0.0504	seq_39844_3789
0.0536	0.0499	0.0486	0.0492	0.0501	0.0493	0.0499	0.0498	0.0498	0.0501	0.0492	0.0501	0.0506	0.0514	0.0493	0.0499	0.0507	0.0487	0.0501	0.0497	seq_39844_3791
0.0511	0.049	0.0489	0.05	0.05	0.051	0.0502	0.0488	0.0484	0.0484	0.0484	0.0481	0.0501	0.0527	0.0515	0.0516	0.0503	0.0505	0.0494	0.0514	seq_39844_3790
0.0507	0.0487	0.0502	0.051	0.0502	0.05	0.0496	0.0507	0.0487	0.05	0.0498	0.0488	0.0495	0.0507	0.0496	0.0499	0.05	0.0515	0.0504	0.0502	seq_39844_3792
0.0505	0.0498	0.0509	0.0498	0.0503	0.0493	0.0509	0.0498	0.0501	0.049	0.0498	0.0525	0.0512	0.0482	0.0476	0.0515	0.0514	0.0486	0.0483	0.0506	seq_39844_3794
0.0503	0.0499	0.0487	0.0488	0.0499	0.0491	0.049	0.0498	0.0501	0.0496	0.0496	0.0503	0.0512	0.0509	0.0509	0.0511	0.0498	0.0502	0.0503	0.0505	seq_39844_3795
0.0521	0.0501	0.0499	0.0496	0.0498	0.0491	0.0503	0.0488	0.0492	0.0507	0.0499	0.0512	0.0488	0.0496	0.0502	0.0501	0.0508	0.0499	0.0495	0.0503	seq_39844_3796
0.051	0.0485	0.0495	0.0502	0.0497	0.0486	0.0498	0.049	0.0499	0.0499	0.0494	0.0511	0.0509	0.0523	0.0507	0.0496	0.0498	0.0505	0.0496	0.0503	seq_39844_3793
0.0508	0.0499	0.0508	0.0508	0.0499	0.05	0.0498	0.0491	0.0504	0.05	0.0494	0.0504	0.0509	0.0496	0.0508	0.0502	0.0496	0.0487	0.0499	0.0491	seq_39844_3797
0.0507	0.0504	0.0496	0.0512	0.0484	0.0503	0.0491	0.0502	0.0517	0.0505	0.0494	0.0476	0.0488	0.0506	0.0497	0.053	0.0498	0.0492	0.0507	0.0491	seq_39844_3798
0.0513	0.0492	0.05	0.0491	0.0486	0.0492	0.0485	0.0492	0.05	0.049	0.0508	0.0495	0.0492	0.0529	0.0505	0.0507	0.0501	0.051	0.0507	0.0506	seq_39844_3799
0.0517	0.0496	0.0492	0.0497	0.0499	0.0494	0.0485	0.0498	0.0489	0.0504	0.0494	0.051	0.0501	0.0504	0.0505	0.0505	0.0496	0.0503	0.0505	0.0505	seq_39844_3800
0.0517	0.0507	0.0489	0.0491	0.0485	0.0481	0.0508	0.0492	0.0513	0.0503	0.0497	0.0502	0.0509	0.0526	0.0511	0.0488	0.0498	0.0491	0.0492	0.0497	seq_39844_3802
0.0529	0.0505	0.0488	0.0497	0.0506	0.0487	0.0483	0.0505	0.0503	0.049	0.0501	0.053	0.0499	0.0493	0.0488	0.0517	0.0519	0.0482	0.0484	0.0492	seq_39844_3801
0.0531	0.0499	0.0487	0.0502	0.0496	0.0496	0.0485	0.0503	0.0497	0.0503	0.0505	0.0492	0.0492	0.0514	0.0499	0.0517	0.0499	0.0487	0.0508	0.0487	seq_39844_3804
0.0511	0.0492	0.05	0.0497	0.0504	0.0489	0.0486	0.0511	0.0493	0.05	0.0494	0.0541	0.0487	0.0494	0.0486	0.0512	0.0512	0.0487	0.0503	0.0501	seq_39844_3806
0.0513	0.0511	0.0483	0.0505	0.0512	0.0482	0.049	0.0513	0.0487	0.0489	0.0501	0.0547	0.0489	0.048	0.0485	0.0517	0.0521	0.0482	0.0486	0.0507	seq_39844_3807
0.0517	0.0487	0.0502	0.0506	0.0484	0.0489	0.0488	0.0494	0.0504	0.0506	0.0498	0.0538	0.0494	0.05	0.0501	0.0507	0.0511	0.0494	0.0495	0.0485	seq_39844_3803
0.0499	0.0498	0.0499	0.0491	0.0497	0.0496	0.0496	0.0508	0.0498	0.0498	0.0499	0.052	0.0504	0.0498	0.0502	0.0503	0.0502	0.0505	0.05	0.0489	seq_39844_3808
0.0513	0.049	0.0503	0.05	0.0502	0.0495	0.0511	0.05	0.0497	0.0492	0.0507	0.0529	0.0491	0.0499	0.0486	0.0509	0.0495	0.0487	0.0491	0.0504	seq_39844_3805
0.0517	0.0494	0.0499	0.0495	0.0481	0.0496	0.0501	0.049	0.0494	0.0495	0.0503	0.0507	0.0495	0.0505	0.051	0.0506	0.05	0.0499	0.0505	0.0507	seq_39844_3810
0.0529	0.0498	0.0505	0.0491	0.05	0.0492	0.0488	0.05	0.0489	0.0498	0.0496	0.05	0.0505	0.05	0.0522	0.0507	0.0503	0.0497	0.0489	0.0492	seq_39844_3812
0.0517	0.0502	0.0493	0.0496	0.0499	0.0485	0.0502	0.0502	0.0514	0.0483	0.0491	0.0547	0.0501	0.0485	0.048	0.0507	0.0511	0.0492	0.0494	0.05	seq_39844_3811
0.0515	0.0501	0.0481	0.0492	0.05	0.05	0.0499	0.0495	0.0493	0.0496	0.0514	0.0553	0.0486	0.0507	0.0479	0.0497	0.0507	0.0489	0.049	0.0505	seq_39844_3809
0.0501	0.0499	0.0491	0.0509	0.0492	0.0496	0.0501	0.0501	0.0505	0.0499	0.0512	0.0506	0.0502	0.0492	0.0495	0.0503	0.0502	0.0494	0.0501	0.05	seq_39844_3813
0.0508	0.0512	0.049	0.0496	0.0505	0.0496	0.0494	0.0488	0.0498	0.0506	0.0506	0.0534	0.0497	0.0493	0.0478	0.0511	0.0503	0.0485	0.0492	0.0511	seq_39844_3815
0.0521	0.0492	0.0486	0.0499	0.0491	0.0503	0.0496	0.0489	0.0509	0.0499	0.0487	0.0492	0.0496	0.0511	0.0511	0.0512	0.0495	0.0515	0.049	0.0504	seq_39844_3814
0.0512	0.0494	0.05	0.0485	0.0502	0.0491	0.0492	0.0487	0.0506	0.0507	0.0494	0.0485	0.0497	0.0499	0.0514	0.0505	0.0512	0.0512	0.0506	0.05	seq_39844_3817
0.0508	0.0488	0.0512	0.0499	0.0504	0.0499	0.0483	0.0485	0.0486	0.0506	0.0507	0.0485	0.0495	0.0511	0.0511	0.0509	0.0514	0.0498	0.0497	0.0504	seq_39844_3819
0.0519	0.0493	0.0496	0.0501	0.0478	0.049	0.0495	0.0482	0.0502	0.0515	0.0502	0.0499	0.0493	0.0509	0.0507	0.0504	0.0507	0.0501	0.0504	0.0504	seq_39844_3818
0.0512	0.0493	0.05	0.0497	0.0496	0.0491	0.0495	0.0499	0.0501	0.0505	0.0496	0.0506	0.0484	0.0517	0.0513	0.0498	0.05	0.05	0.05	0.0497	seq_39844_3816
0.0503	0.0489	0.0505	0.0488	0.0493	0.0496	0.0492	0.0491	0.0507	0.0486	0.0504	0.0506	0.0513	0.0508	0.0516	0.0511	0.0491	0.0497	0.0511	0.0494	seq_39844_3821
0.0554	0.0514	0.0513	0.0462	0.0514	0.0505	0.0454	0.0519	0.0506	0.0456	0.0522	0.0517	0.0521	0.0447	0.0522	0.0519	0.0453	0.0518	0.0514	0.0468	seq_39844_3822
0.0514	0.0498	0.0492	0.0501	0.0486	0.0504	0.0497	0.0506	0.0507	0.0488	0.0496	0.0552	0.0498	0.0491	0.0484	0.05	0.0509	0.0486	0.0486	0.0503	seq_39844_3820
0.0515	0.0486	0.0513	0.0498	0.0504	0.0497	0.0488	0.0487	0.0485	0.0506	0.0507	0.0479	0.0496	0.0509	0.0514	0.0509	0.0516	0.0492	0.0491	0.0507	seq_39844_3824
0.0501	0.0499	0.0509	0.0497	0.0504	0.0497	0.0493	0.0491	0.0494	0.0492	0.0497	0.051	0.0504	0.0507	0.0515	0.0498	0.0503	0.0497	0.0494	0.0498	seq_39844_3823
0.0511	0.0497	0.0496	0.0496	0.0499	0.0501	0.0492	0.0499	0.0508	0.05	0.0499	0.0516	0.0497	0.0492	0.0489	0.0511	0.0507	0.0502	0.0499	0.0491	seq_39844_3825
0.0512	0.0484	0.0488	0.0497	0.0497	0.0499	0.0504	0.0505	0.0498	0.0493	0.0508	0.0522	0.0507	0.0501	0.0491	0.0517	0.0502	0.0485	0.0488	0.0501	seq_39844_3826
0.0524	0.049	0.0488	0.0492	0.0501	0.0483	0.0484	0.0496	0.0499	0.0495	0.0512	0.0508	0.0495	0.051	0.0514	0.0508	0.0512	0.0495	0.0512	0.0482	seq_39844_3827
0.0527	0.0495	0.0514	0.0492	0.0511	0.049	0.0491	0.0501	0.0508	0.0496	0.0494	0.0498	0.0489	0.0502	0.0513	0.0499	0.0494	0.0498	0.0503	0.0486	seq_39844_3828
0.0512	0.0497	0.0481	0.0507	0.0503	0.0501	0.0497	0.0505	0.0496	0.0491	0.0501	0.0539	0.05	0.0494	0.0485	0.0505	0.0513	0.0483	0.049	0.0501	seq_39844_3829
0.0511	0.0506	0.0485	0.051	0.0495	0.0488	0.0504	0.0507	0.0494	0.0492	0.0492	0.0539	0.0508	0.05	0.0494	0.0501	0.0508	0.0483	0.0481	0.05	seq_39844_3831
0.0527	0.0486	0.0499	0.0482	0.0499	0.0474	0.0504	0.0483	0.0491	0.0496	0.0511	0.0462	0.0497	0.0518	0.0494	0.0537	0.0499	0.0515	0.0503	0.0521	seq_39844_3830
0.051	0.0503	0.0478	0.0494	0.051	0.0497	0.0496	0.0504	0.0511	0.0502	0.049	0.0511	0.0507	0.0503	0.0491	0.0509	0.0498	0.0488	0.0493	0.0507	seq_39844_3833
0.0511	0.0483	0.0512	0.0491	0.0492	0.0505	0.0489	0.0499	0.05	0.0502	0.0504	0.0506	0.0498	0.051	0.0506	0.0495	0.0502	0.0492	0.0507	0.0496	seq_39844_3835
0.0519	0.0501	0.0496	0.0491	0.049	0.0501	0.0497	0.0502	0.0496	0.0495	0.0495	0.0492	0.0505	0.05	0.0527	0.0501	0.0494	0.05	0.0502	0.0496	seq_39844_3836
0.0507	0.0509	0.0512	0.0501	0.0497	0.0493	0.0489	0.0512	0.0497	0.0512	0.0496	0.0484	0.0486	0.051	0.052	0.0491	0.0505	0.049	0.0488	0.0501	seq_39844_3832
0.0511	0.0511	0.0481	0.0496	0.0503	0.0494	0.0495	0.0507	0.0501	0.0512	0.049	0.0485	0.0505	0.0491	0.0511	0.0498	0.0495	0.0503	0.0505	0.0505	seq_39844_3837
0.051	0.0495	0.049	0.0511	0.0495	0.0479	0.0505	0.0503	0.0503	0.0488	0.0513	0.0535	0.05	0.0484	0.0478	0.0514	0.0508	0.0478	0.0495	0.0519	seq_39844_3838
0.0511	0.0504	0.0501	0.0496	0.0498	0.051	0.0503	0.0503	0.0499	0.0496	0.0478	0.0502	0.0505	0.051	0.0518	0.0501	0.0481	0.0499	0.0494	0.0491	seq_39844_3834
0.0524	0.0488	0.0508	0.0497	0.0492	0.049	0.05	0.0503	0.0502	0.0516	0.0492	0.0498	0.0512	0.0498	0.0499	0.0504	0.0492	0.0493	0.0493	0.0499	seq_39844_3839
0.0513	0.0494	0.0505	0.05	0.0482	0.0482	0.0492	0.0492	0.0509	0.0499	0.0502	0.051	0.0492	0.0513	0.0506	0.052	0.0505	0.0495	0.0499	0.0491	seq_39844_3841
0.0497	0.0498	0.0504	0.0517	0.0499	0.0482	0.0497	0.0496	0.0494	0.0492	0.0487	0.0495	0.0524	0.05	0.0497	0.0511	0.0502	0.0501	0.0507	0.0501	seq_39844_3842
0.0517	0.0494	0.0499	0.0498	0.0501	0.0493	0.0492	0.0501	0.05	0.0496	0.0496	0.0531	0.0501	0.05	0.0468	0.0507	0.052	0.049	0.0491	0.0504	seq_39844_3843
0.0507	0.0483	0.0503	0.0514	0.0499	0.0501	0.0491	0.0496	0.0496	0.0503	0.0498	0.0516	0.0485	0.0498	0.0493	0.0504	0.0511	0.0488	0.0507	0.0508	seq_39844_3840
0.053	0.0492	0.0501	0.0488	0.05	0.0492	0.0511	0.0478	0.0495	0.0474	0.0492	0.0497	0.0505	0.0544	0.0529	0.0524	0.0462	0.0491	0.0472	0.0523	seq_39844_3845
0.0512	0.0498	0.0491	0.0489	0.0497	0.0511	0.0493	0.0504	0.0501	0.0498	0.05	0.0478	0.0506	0.0515	0.0492	0.0498	0.0527	0.0493	0.0503	0.0494	seq_39844_3844
0.0527	0.0508	0.0499	0.0495	0.049	0.0493	0.0495	0.0515	0.0494	0.049	0.0495	0.0485	0.0499	0.0511	0.0511	0.0497	0.0488	0.0511	0.0492	0.0506	seq_39844_3846
0.0501	0.0498	0.0508	0.0485	0.0501	0.0512	0.0514	0.0505	0.0491	0.0508	0.0495	0.0527	0.0513	0.0501	0.0467	0.0497	0.0507	0.0489	0.0484	0.0496	seq_39844_3847
0.0515	0.0507	0.0499	0.0485	0.0495	0.0491	0.0499	0.0502	0.0498	0.0485	0.0502	0.0508	0.0497	0.0511	0.051	0.0509	0.0501	0.0503	0.0491	0.0494	seq_39844_3849
0.0518	0.0516	0.0485	0.049	0.0507	0.0491	0.05	0.0495	0.0498	0.0497	0.0501	0.0553	0.049	0.0502	0.0483	0.0505	0.0494	0.0481	0.0485	0.051	seq_39844_3850
0.0514	0.0502	0.0502	0.0497	0.0495	0.0505	0.0501	0.0492	0.0503	0.05	0.0491	0.0529	0.0517	0.0485	0.0492	0.0507	0.05	0.0477	0.0495	0.0495	seq_39844_3848
0.0505	0.0512	0.0492	0.0501	0.0505	0.05	0.0495	0.0499	0.0495	0.0518	0.0491	0.0529	0.0499	0.048	0.0477	0.05	0.0509	0.05	0.0482	0.0509	seq_39844_3851
0.049	0.0499	0.0493	0.0481	0.0491	0.0508	0.0507	0.05	0.0501	0.0478	0.0503	0.0487	0.0494	0.0546	0.0514	0.0517	0.0495	0.0495	0.0497	0.0504	seq_39844_3853
0.0519	0.0503	0.0494	0.0491	0.0489	0.0497	0.0495	0.0502	0.049	0.051	0.0503	0.0493	0.0496	0.0513	0.0517	0.05	0.0499	0.0492	0.0495	0.0504	seq_39844_3852
0.0517	0.0503	0.0507	0.0498	0.0486	0.0488	0.0499	0.0459	0.0514	0.0501	0.05	0.049	0.051	0.0505	0.0512	0.0504	0.0515	0.0489	0.052	0.0483	seq_39844_3854
0.0521	0.0498	0.0509	0.0495	0.0496	0.0501	0.0494	0.0496	0.049	0.0496	0.05	0.0492	0.0499	0.0519	0.0527	0.05	0.0494	0.049	0.0489	0.0495	seq_39844_3855
0.0518	0.0496	0.051	0.0494	0.0496	0.0499	0.0499	0.0498	0.0491	0.0494	0.0502	0.0496	0.0501	0.052	0.0516	0.0494	0.0497	0.0488	0.0491	0.05	seq_39844_3856
0.0519	0.05	0.0508	0.0494	0.0496	0.05	0.0496	0.0493	0.0492	0.0495	0.05	0.0495	0.0501	0.0516	0.0525	0.0497	0.0493	0.0493	0.049	0.0497	seq_39844_3859
0.0511	0.0507	0.0503	0.0496	0.0509	0.0501	0.0493	0.0494	0.0486	0.0494	0.0497	0.0496	0.0489	0.051	0.0514	0.0517	0.0498	0.0495	0.0493	0.0495	seq_39844_3860
0.0518	0.0492	0.0507	0.0508	0.0501	0.0494	0.0501	0.0496	0.0493	0.049	0.0509	0.0496	0.0501	0.05	0.0513	0.0512	0.0484	0.0506	0.0494	0.0486	seq_39844_3858
0.0516	0.0499	0.0512	0.0495	0.0493	0.05	0.0494	0.0499	0.0491	0.0494	0.0503	0.0498	0.0499	0.0524	0.0516	0.0494	0.0498	0.0487	0.0491	0.0499	seq_39844_3857
0.0516	0.0503	0.0504	0.0488	0.0492	0.0491	0.0486	0.0504	0.0498	0.0506	0.0503	0.0508	0.0512	0.0498	0.0511	0.0498	0.049	0.0501	0.0496	0.0495	seq_39844_3862
0.0516	0.0493	0.0505	0.0496	0.0496	0.0501	0.0494	0.0493	0.0498	0.0499	0.0502	0.0495	0.0492	0.0518	0.0522	0.0492	0.05	0.0494	0.0488	0.0506	seq_39844_3863
0.0517	0.0496	0.0507	0.0493	0.0493	0.0498	0.0496	0.0495	0.0493	0.0494	0.0505	0.0497	0.05	0.052	0.0528	0.0494	0.0497	0.0487	0.0489	0.05	seq_39844_3861
0.0511	0.0492	0.05	0.05	0.0492	0.0494	0.0498	0.0488	0.05	0.0504	0.0491	0.052	0.0495	0.0505	0.0495	0.0515	0.0505	0.0495	0.0499	0.0503	seq_39844_3865
0.0512	0.0494	0.0499	0.0498	0.0491	0.0499	0.0493	0.0498	0.0497	0.0497	0.0501	0.0494	0.0493	0.0514	0.0511	0.0511	0.0494	0.0493	0.0507	0.0502	seq_39844_3864
0.0496	0.0503	0.0505	0.0509	0.0492	0.0481	0.0484	0.0483	0.0487	0.0499	0.0501	0.0504	0.0504	0.0516	0.0516	0.0514	0.051	0.0501	0.0492	0.0505	seq_39844_3866
0.0516	0.0501	0.0502	0.05	0.0498	0.0494	0.0486	0.05	0.0497	0.0498	0.0499	0.0475	0.05	0.0513	0.05	0.0497	0.0511	0.0505	0.0512	0.0494	seq_39844_3868
0.0513	0.0494	0.0506	0.0497	0.05	0.0501	0.0495	0.0499	0.049	0.0502	0.0502	0.0496	0.0494	0.052	0.0526	0.0493	0.0495	0.049	0.0485	0.0502	seq_39844_3867
0.0513	0.0496	0.0501	0.0506	0.0497	0.0484	0.0498	0.0506	0.0494	0.0501	0.0499	0.0541	0.0509	0.0479	0.0482	0.0506	0.0505	0.0488	0.0494	0.0501	seq_39844_3869
0.0516	0.049	0.0513	0.0494	0.0495	0.0501	0.0498	0.0497	0.0494	0.05	0.0499	0.0496	0.0498	0.0518	0.0523	0.0493	0.0503	0.0488	0.0486	0.0499	seq_39844_3870
0.0515	0.0498	0.0511	0.0492	0.0492	0.0503	0.0495	0.0494	0.0487	0.0498	0.0497	0.0492	0.0501	0.052	0.0526	0.0499	0.05	0.0487	0.0492	0.0501	seq_39844_3871
0.0514	0.0504	0.0494	0.0489	0.0497	0.049	0.0493	0.0495	0.0498	0.0505	0.0497	0.0494	0.0487	0.0517	0.0507	0.0511	0.0506	0.0509	0.0484	0.051	seq_39844_3872
0.0516	0.0496	0.0511	0.0494	0.0493	0.0502	0.0495	0.0494	0.0487	0.0498	0.0496	0.0493	0.0501	0.0517	0.0523	0.05	0.0501	0.049	0.0493	0.0501	seq_39844_3873
0.0519	0.0487	0.0502	0.0503	0.0476	0.0479	0.0505	0.0501	0.0506	0.0505	0.0499	0.0502	0.0497	0.0514	0.051	0.0502	0.05	0.0496	0.0503	0.0496	seq_39844_3874
0.0506	0.0504	0.0494	0.0502	0.0497	0.0493	0.0495	0.0488	0.0498	0.0489	0.0509	0.0508	0.0495	0.0501	0.0495	0.0511	0.0497	0.0501	0.0503	0.0515	seq_39844_3875
0.0507	0.0497	0.0498	0.0487	0.0506	0.0492	0.0502	0.0499	0.0494	0.0513	0.0493	0.0544	0.0497	0.0488	0.0485	0.0504	0.0502	0.0485	0.0499	0.0509	seq_39844_3876
0.0513	0.0489	0.0504	0.0496	0.05	0.0493	0.0505	0.0493	0.0497	0.0502	0.0496	0.0502	0.0499	0.0492	0.0502	0.0515	0.0514	0.0487	0.0503	0.0499	seq_39844_3877
0.0522	0.0504	0.05	0.0503	0.0506	0.0492	0.0501	0.0499	0.0496	0.0495	0.0496	0.0528	0.0487	0.0497	0.0482	0.0503	0.0511	0.0496	0.0479	0.0504	seq_39844_3878
0.0503	0.0485	0.0495	0.0509	0.0498	0.0495	0.05	0.051	0.0503	0.0507	0.0506	0.049	0.0501	0.051	0.0509	0.0514	0.0494	0.0497	0.0489	0.0485	seq_39844_3879
0.0509	0.0504	0.0479	0.0499	0.0507	0.0494	0.0502	0.0505	0.0498	0.05	0.0504	0.0515	0.0511	0.0484	0.0486	0.0515	0.0506	0.0485	0.0486	0.0511	seq_39844_3880
0.0533	0.048	0.0496	0.0511	0.0472	0.0486	0.0516	0.0494	0.0477	0.0514	0.0487	0.053	0.0493	0.0486	0.0508	0.0508	0.0505	0.0502	0.0493	0.0508	seq_39844_3881
0.0497	0.0497	0.0496	0.0507	0.05	0.049	0.0489	0.0505	0.0509	0.049	0.0494	0.0516	0.051	0.0511	0.0498	0.0493	0.0505	0.0494	0.0494	0.0505	seq_39844_3882
0.0502	0.0507	0.0499	0.0487	0.0496	0.05	0.0501	0.0501	0.05	0.0501	0.0501	0.0507	0.0487	0.0522	0.0503	0.0502	0.048	0.0498	0.05	0.0508	seq_39844_3883
0.052	0.0496	0.0504	0.0497	0.0501	0.0502	0.05	0.0497	0.0499	0.0492	0.05	0.0491	0.0503	0.0514	0.0516	0.0496	0.0495	0.0492	0.0493	0.0494	seq_39844_3884
0.0539	0.0501	0.0527	0.0374	0.0528	0.0496	0.0547	0.0497	0.0535	0.0408	0.0527	0.0492	0.0495	0.0555	0.0505	0.0546	0.0374	0.0535	0.0484	0.0536	seq_39844_3885
0.0515	0.0496	0.0491	0.0494	0.048	0.0497	0.0498	0.0497	0.0492	0.0503	0.0497	0.0486	0.0498	0.0518	0.0519	0.0509	0.0516	0.0512	0.0487	0.0492	seq_39844_3886
0.0517	0.0495	0.0509	0.0491	0.0501	0.0497	0.0486	0.0499	0.0493	0.0502	0.0502	0.0499	0.0489	0.0522	0.0525	0.0494	0.0498	0.0485	0.049	0.0504	seq_39844_3888
0.0528	0.0482	0.0508	0.0489	0.0491	0.0501	0.0502	0.0494	0.0496	0.0501	0.0505	0.0533	0.0496	0.0494	0.048	0.0505	0.05	0.0482	0.0507	0.0505	seq_39844_3889
0.0518	0.0493	0.0512	0.0493	0.0495	0.0499	0.0494	0.0497	0.0492	0.0496	0.0506	0.0493	0.0495	0.0519	0.0525	0.0493	0.0499	0.0486	0.0489	0.0506	seq_39844_3891
0.0503	0.0497	0.0494	0.0497	0.0498	0.0497	0.0504	0.0497	0.0499	0.049	0.0499	0.0509	0.0499	0.0509	0.0494	0.0507	0.0503	0.0498	0.0503	0.0502	seq_39844_3887
0.0504	0.0496	0.0498	0.0511	0.0492	0.0488	0.0502	0.0507	0.05	0.0511	0.0499	0.049	0.0506	0.0507	0.0516	0.051	0.0492	0.0494	0.049	0.0488	seq_39844_3890
0.0506	0.0499	0.0494	0.05	0.051	0.05	0.0501	0.051	0.0485	0.0484	0.0507	0.0546	0.0507	0.0486	0.0468	0.0504	0.0515	0.0477	0.049	0.0511	seq_39844_3893
0.0517	0.0497	0.0501	0.05	0.0492	0.0499	0.0497	0.0505	0.0494	0.0492	0.0494	0.0518	0.0492	0.0507	0.0509	0.0502	0.0498	0.0504	0.0493	0.0487	seq_39844_3892
0.0522	0.0499	0.0512	0.0494	0.0498	0.0494	0.0503	0.05	0.0498	0.0492	0.0496	0.0495	0.0497	0.0501	0.0516	0.0499	0.0497	0.0494	0.0502	0.0489	seq_39844_3894
0.0514	0.0499	0.0511	0.0499	0.0498	0.05	0.0492	0.0496	0.0494	0.0495	0.0495	0.0486	0.0494	0.0519	0.052	0.0496	0.0503	0.0489	0.0497	0.0501	seq_39844_3896
