atp_cost	c_content	length	n_content	prot_ID	s_content
20.317	4.37	2614	1.195	seq_39844_6452	0.011
22.996	4.944	2615	1.365	seq_39844_6454	0.034
22.812	4.824	2613	1.287	seq_39844_6456	0.02
22.563	4.842	2615	1.282	seq_39844_6455	0.026
23.779	4.908	2614	1.263	seq_39844_6457	0.064
20.484	4.429	2613	1.255	seq_39844_6462	0.015
22.249	4.873	2613	1.369	seq_39844_6463	0.018
22.72	4.847	2613	1.28	seq_39844_6464	0.005
23.407	4.939	2614	1.344	seq_39844_6460	0.014
22.522	4.821	2613	1.305	seq_39844_6461	0.02
22.479	4.618	2613	1.235	seq_39844_6465	0.09
22.574	4.933	2611	1.391	seq_39844_6466	0.024
23.766	4.896	2611	1.388	seq_39844_6467	0.062
21.954	4.646	2611	1.166	seq_39844_6468	0.048
23.254	4.855	2614	1.237	seq_39844_6458	0.03
21.87	4.664	2612	1.197	seq_39844_6470	0.028
21.462	4.448	2612	1.23	seq_39844_6469	0.042
22.291	4.799	2611	1.226	seq_39844_6471	0.015
23.015	4.946	2612	1.359	seq_39844_6472	0.03
21.779	4.664	2610	1.267	seq_39844_6473	0.016
21.576	4.738	2610	1.276	seq_39844_6475	0.011
22.874	4.807	2610	1.285	seq_39844_6474	0.02
20.484	4.528	2613	1.31	seq_39844_6459	0.016
22.104	4.76	2610	1.262	seq_39844_6477	0.022
22.017	4.856	2611	1.372	seq_39844_6476	0.021
20.68	4.602	2610	1.216	seq_39844_6478	0.005
22.622	4.843	2610	1.272	seq_39844_6479	0.014
22.537	4.921	2609	1.384	seq_39844_6481	0.018
24.089	5.05	2610	1.378	seq_39844_6482	0.034
22.825	4.852	2610	1.251	seq_39844_6480	0.008
22.22	4.673	2608	1.269	seq_39844_6484	0.021
22.98	4.908	2608	1.25	seq_39844_6485	0.021
23.681	5.128	2609	1.251	seq_39844_6486	0.007
20.844	4.55	2609	1.261	seq_39844_6483	0.025
22.135	4.722	2609	1.257	seq_39844_6487	0.01
22.138	4.711	2609	1.237	seq_39844_6488	0.01
19.583	4.296	2609	1.16	seq_39844_6491	0.009
22.934	4.893	2608	1.235	seq_39844_6493	0.025
22.826	4.819	2608	1.276	seq_39844_6492	0.009
24.4	4.909	2608	1.289	seq_39844_6490	0.056
22.126	4.718	2607	1.137	seq_39844_6495	0.049
23.244	4.957	2609	1.317	seq_39844_6489	0.006
22.528	4.634	2607	1.173	seq_39844_6496	0.088
21.864	4.673	2609	1.284	seq_39844_6494	0.032
23.373	5.038	2607	1.375	seq_39844_6497	0.023
22.695	4.834	2608	1.266	seq_39844_6498	0.007
22.588	4.81	2607	1.274	seq_39844_6503	0.032
23.061	4.858	2607	1.302	seq_39844_6500	0.021
22.128	4.719	2607	1.265	seq_39844_6504	0.008
20.948	4.569	2608	1.178	seq_39844_6505	0.012
22.719	4.946	2606	1.336	seq_39844_6507	0.013
23.617	4.972	2607	1.216	seq_39844_6506	0.011
23.02	4.896	2606	1.272	seq_39844_6508	0.025
22.4	4.754	2607	1.27	seq_39844_6501	0.013
22.489	4.931	2606	1.334	seq_39844_6509	0.013
22.44	4.849	2605	1.394	seq_39844_6511	0.033
23.105	4.926	2608	1.349	seq_39844_6499	0.013
22.432	4.798	2607	1.267	seq_39844_6510	0.004
22.661	4.657	2606	1.277	seq_39844_6512	0.018
22.908	4.908	2605	1.299	seq_39844_6514	0.02
22.062	4.661	2607	1.325	seq_39844_6502	0.018
23.619	4.981	2605	1.364	seq_39844_6513	0.041
23.721	5.049	2605	1.313	seq_39844_6516	0.044
22.402	4.802	2605	1.139	seq_39844_6515	0.023
22.606	4.942	2605	1.419	seq_39844_6517	0.026
22.603	4.924	2605	1.388	seq_39844_6518	0.027
22.39	4.866	2605	1.335	seq_39844_6519	0.027
22.122	4.741	2604	1.244	seq_39844_6521	0.007
21.395	4.683	2604	1.275	seq_39844_6523	0.037
22.608	4.789	2605	1.258	seq_39844_6520	0.031
23.027	4.992	2603	1.391	seq_39844_6525	0.022
22.682	4.84	2605	1.271	seq_39844_6522	0.006
23.914	5.117	2603	1.271	seq_39844_6524	0.016
23.782	5.076	2603	1.369	seq_39844_6526	0.024
22.667	4.874	2603	1.396	seq_39844_6527	0.036
21.69	4.736	2602	1.255	seq_39844_6528	0.013
23.008	5.001	2603	1.346	seq_39844_6529	0.02
23.088	4.83	2602	1.319	seq_39844_6531	0.023
22.456	4.859	2602	1.292	seq_39844_6530	0.009
24.539	5.156	2602	1.394	seq_39844_6533	0.038
22.207	4.669	2602	1.265	seq_39844_6532	0.021
22.798	4.84	2603	1.317	seq_39844_6534	0.017
25.425	5.282	2602	1.339	seq_39844_6535	0.025
23.515	5.05	2602	1.35	seq_39844_6536	0.022
21.466	4.616	2602	1.325	seq_39844_6537	0.021
21.994	4.704	2602	1.259	seq_39844_6538	0.005
23.243	4.923	2602	1.286	seq_39844_6539	0.007
22.38	4.732	2601	1.353	seq_39844_6540	0.023
22.055	4.74	2602	1.215	seq_39844_6542	0.019
21.877	4.642	2601	1.203	seq_39844_6543	0.038
22.127	4.834	2601	1.242	seq_39844_6544	0.01
22.637	4.929	2600	1.362	seq_39844_6545	0.019
22.882	4.891	2601	1.408	seq_39844_6541	0.042
22.787	4.794	2601	1.318	seq_39844_6547	0.025
23.845	5.049	2601	1.298	seq_39844_6546	0.018
22.977	4.956	2599	1.357	seq_39844_6550	0.023
22.973	5.021	2599	1.371	seq_39844_6552	0.019
22.879	4.811	2599	1.287	seq_39844_6549	0.02
22.301	4.794	2600	1.25	seq_39844_6548	0.006
22.57	4.813	2599	1.275	seq_39844_6551	0.031
22.861	4.819	2598	1.283	seq_39844_6555	0.025
22.162	4.662	2600	1.288	seq_39844_6554	0.019
22.775	4.82	2599	1.276	seq_39844_6553	0.028
21.329	4.601	2599	1.242	seq_39844_6556	0.01
23.323	4.972	2598	1.274	seq_39844_6557	0.032
22.582	4.891	2598	1.412	seq_39844_6558	0.019
22.464	4.892	2598	1.386	seq_39844_6560	0.038
22.476	4.931	2597	1.36	seq_39844_6561	0.013
21.469	4.742	2598	1.363	seq_39844_6559	0.024
22.439	4.931	2597	1.335	seq_39844_6562	0.022
22.715	4.778	2597	1.297	seq_39844_6563	0.023
22.368	4.899	2597	1.371	seq_39844_6564	0.025
19.503	4.324	2597	1.096	seq_39844_6565	0.025
21.295	4.631	2597	1.256	seq_39844_6566	0.036
22.298	4.904	2597	1.317	seq_39844_6567	0.013
22.953	4.881	2597	1.279	seq_39844_6569	0.007
22.977	4.975	2597	1.348	seq_39844_6568	0.023
22.283	4.839	2596	1.25	seq_39844_6571	0.017
23.92	5.055	2597	1.393	seq_39844_6572	0.03
22.574	4.922	2596	1.444	seq_39844_6574	0.017
24.411	5.126	2597	1.404	seq_39844_6573	0.029
22.351	4.918	2595	1.382	seq_39844_6576	0.026
22.681	4.699	2597	1.306	seq_39844_6575	0.044
23.567	5.159	2596	1.431	seq_39844_6570	0.01
24.111	5.082	2595	1.362	seq_39844_6577	0.025
23.138	4.96	2595	1.373	seq_39844_6579	0.021
22.047	4.731	2596	1.26	seq_39844_6580	0.013
22.498	4.772	2595	1.225	seq_39844_6578	0.025
23.622	5.079	2595	1.335	seq_39844_6581	0.032
22.151	4.795	2596	1.272	seq_39844_6582	0.005
23.775	5.069	2595	1.331	seq_39844_6583	0.025
21.188	4.59	2595	1.232	seq_39844_6586	0.01
22.67	4.935	2594	1.372	seq_39844_6584	0.024
20.459	4.426	2595	1.223	seq_39844_6589	0.005
20.574	4.483	2594	1.207	seq_39844_6590	0.003
23.357	4.934	2595	1.324	seq_39844_6585	0.01
22.338	4.827	2594	1.372	seq_39844_6591	0.037
21.742	4.699	2595	1.226	seq_39844_6587	0.013
20.996	4.479	2595	1.24	seq_39844_6588	0.008
22.696	4.849	2594	1.262	seq_39844_6592	0.007
22.922	4.853	2593	1.295	seq_39844_6594	0.013
23.16	4.872	2593	1.298	seq_39844_6595	0.017
20.546	4.587	2593	1.213	seq_39844_6597	0.003
22.44	4.757	2594	1.297	seq_39844_6593	0.018
24.41	5.157	2593	1.392	seq_39844_6596	0.029
23.63	5.098	2593	1.351	seq_39844_6598	0.015
22.399	4.813	2593	1.266	seq_39844_6600	0.006
22.046	4.782	2592	1.306	seq_39844_6599	0.012
22.995	4.905	2593	1.263	seq_39844_6601	0.007
21.784	4.736	2592	1.343	seq_39844_6602	0.018
22.585	4.769	2592	1.324	seq_39844_6603	0.021
21.78	4.817	2591	1.406	seq_39844_6604	0.018
22.734	4.914	2592	1.348	seq_39844_6605	0.02
21.17	4.586	2590	1.251	seq_39844_6607	0.012
22.959	4.905	2591	1.424	seq_39844_6606	0.017
22.718	4.893	2590	1.407	seq_39844_6609	0.025
23.705	4.939	2591	1.326	seq_39844_6608	0.062
23.714	4.939	2591	1.33	seq_39844_6610	0.023
22.603	4.801	2589	1.304	seq_39844_6612	0.018
22.797	4.874	2590	1.273	seq_39844_6611	0.009
21.771	4.641	2590	1.271	seq_39844_6614	0.012
21.226	4.555	2589	1.224	seq_39844_6615	0.01
23.579	4.997	2589	1.264	seq_39844_6613	0.022
19.92	4.375	2589	1.239	seq_39844_6617	0.004
22.739	4.751	2589	1.298	seq_39844_6616	0.024
20.521	4.504	2589	1.193	seq_39844_6618	0.012
23.045	4.885	2589	1.31	seq_39844_6619	0.014
22.813	4.9	2588	1.416	seq_39844_6620	0.042
23.168	4.909	2588	1.326	seq_39844_6621	0.016
23.079	4.933	2588	1.286	seq_39844_6622	0.006
22.452	4.861	2589	1.359	seq_39844_6624	0.028
20.297	4.443	2588	1.197	seq_39844_6626	0.007
23.083	4.888	2588	1.298	seq_39844_6625	0.033
22.969	4.978	2588	1.355	seq_39844_6623	0.017
22.985	4.952	2588	1.369	seq_39844_6629	0.03
22.03	4.79	2588	1.37	seq_39844_6630	0.018
22.427	4.797	2587	1.138	seq_39844_6631	0.023
23.352	4.884	2589	1.355	seq_39844_6628	0.021
24.194	5.082	2588	1.419	seq_39844_6627	0.033
22.828	4.815	2587	1.274	seq_39844_6632	0.015
23.007	5.002	2587	1.347	seq_39844_6633	0.022
22.194	4.842	2588	1.414	seq_39844_6634	0.019
23.456	4.988	2588	1.38	seq_39844_6635	0.031
22.197	4.693	2587	1.281	seq_39844_6636	0.017
18.861	4.287	2587	1.253	seq_39844_6637	0.004
22.178	4.808	2587	1.351	seq_39844_6638	0.019
23.638	5.107	2587	1.216	seq_39844_6640	0.022
22.832	4.961	2586	1.338	seq_39844_6641	0.022
22.531	4.828	2586	1.359	seq_39844_6639	0.035
22.87	4.827	2586	1.273	seq_39844_6643	0.019
22.263	4.791	2587	1.286	seq_39844_6644	0.014
22.244	4.861	2586	1.375	seq_39844_6645	0.02
22.057	4.832	2587	1.337	seq_39844_6646	0.022
23.474	4.849	2587	1.334	seq_39844_6642	0.064
21.663	4.729	2587	1.206	seq_39844_6647	0.01
20.365	4.492	2585	1.321	seq_39844_6650	0.01
22.655	4.829	2585	1.265	seq_39844_6653	0.009
22.251	4.9	2584	1.369	seq_39844_6655	0.023
23.385	4.964	2585	1.308	seq_39844_6648	0.011
21.848	4.726	2584	1.425	seq_39844_6649	0.032
23.054	4.913	2584	1.36	seq_39844_6654	0.024
23.439	4.914	2584	1.307	seq_39844_6656	0.021
23.167	5.019	2584	1.368	seq_39844_6657	0.02
22.615	4.848	2584	1.265	seq_39844_6658	0.005
22.01	4.796	2583	1.316	seq_39844_6659	0.011
22.378	4.785	2583	1.252	seq_39844_6660	0.009
23.665	5.002	2584	1.422	seq_39844_6651	0.053
22.08	4.753	2583	1.247	seq_39844_6662	0.01
21.874	4.768	2583	1.312	seq_39844_6661	0.014
21.405	4.649	2582	1.308	seq_39844_6663	0.041
23.123	4.923	2583	1.28	seq_39844_6664	0.005
23.33	4.927	2583	1.326	seq_39844_6666	0.033
22.628	4.87	2584	1.229	seq_39844_6652	0.01
22.093	4.783	2582	1.289	seq_39844_6665	0.008
23.613	4.992	2582	1.305	seq_39844_6668	0.027
22.849	4.871	2582	1.278	seq_39844_6667	0.03
22.754	4.871	2582	1.391	seq_39844_6670	0.032
21.016	4.549	2583	1.222	seq_39844_6671	0.009
21.276	4.634	2582	1.354	seq_39844_6673	0.009
19.44	4.27	2581	1.148	seq_39844_6675	0.011
22.538	4.834	2582	1.297	seq_39844_6669	0.014
19.948	4.415	2583	1.181	seq_39844_6672	0.009
23.224	4.96	2582	1.374	seq_39844_6674	0.03
23.115	4.933	2581	1.386	seq_39844_6676	0.028
22.494	4.782	2582	1.269	seq_39844_6677	0.008
21.569	4.827	2581	1.352	seq_39844_6678	0.024
22.727	4.841	2582	1.273	seq_39844_6679	0.019
21.47	4.681	2581	1.267	seq_39844_6680	0.038
23.853	5.013	2580	1.321	seq_39844_6681	0.034
22.558	4.828	2581	1.285	seq_39844_6682	0.015
22.562	4.82	2580	1.287	seq_39844_6683	0.015
22.742	4.85	2581	1.263	seq_39844_6684	0.008
23.435	4.95	2581	1.317	seq_39844_6686	0.012
23.359	4.974	2580	1.381	seq_39844_6685	0.04
23.689	5.062	2580	1.382	seq_39844_6687	0.029
22.253	4.864	2579	1.377	seq_39844_6688	0.025
23.296	4.942	2580	1.395	seq_39844_6689	0.034
22.686	4.867	2580	1.255	seq_39844_6693	0.007
22.24	4.748	2580	1.243	seq_39844_6690	0.008
23.192	4.942	2579	1.352	seq_39844_6694	0.038
22.78	4.756	2580	1.265	seq_39844_6691	0.015
24.019	5.081	2580	1.308	seq_39844_6692	0.011
23.449	5.062	2579	1.38	seq_39844_6695	0.017
22.363	4.818	2578	1.309	seq_39844_6696	0.016
22.452	4.823	2579	1.269	seq_39844_6698	0.001
22.822	4.858	2578	1.281	seq_39844_6700	0.012
22.697	4.751	2577	1.245	seq_39844_6704	0.069
23.64	5.075	2578	1.369	seq_39844_6699	0.039
22.357	4.904	2579	1.385	seq_39844_6697	0.02
22.683	4.888	2578	1.265	seq_39844_6702	0.005
22.041	4.752	2577	1.224	seq_39844_6705	0.007
21.916	4.718	2578	1.127	seq_39844_6701	0.042
22.303	4.784	2578	1.28	seq_39844_6706	0.006
21.42	4.618	2577	1.2	seq_39844_6708	0.014
23.791	5.016	2576	1.436	seq_39844_6709	0.05
22.167	4.72	2577	1.273	seq_39844_6710	0.012
19.363	4.213	2577	1.182	seq_39844_6707	0.014
21.984	4.712	2576	1.272	seq_39844_6712	0.012
22.068	4.743	2576	1.296	seq_39844_6711	0.011
23.227	5.003	2578	1.381	seq_39844_6703	0.028
22.198	4.713	2577	1.291	seq_39844_6713	0.012
20.599	4.522	2575	1.191	seq_39844_6714	0.003
22.601	4.757	2575	1.316	seq_39844_6715	0.019
23.786	5.065	2575	1.395	seq_39844_6716	0.035
22.134	4.823	2575	1.337	seq_39844_6718	0.009
22.655	4.835	2576	1.27	seq_39844_6720	0.007
22.387	4.796	2575	1.257	seq_39844_6719	0.009
22.35	4.767	2575	1.269	seq_39844_6717	0.008
19.618	4.338	2575	1.103	seq_39844_6722	0.026
22.611	4.876	2575	1.235	seq_39844_6721	0.019
21.148	4.456	2574	1.235	seq_39844_6723	0.063
24.254	5.091	2574	1.333	seq_39844_6724	0.049
22.764	4.717	2575	1.341	seq_39844_6725	0.055
22.45	4.846	2574	1.388	seq_39844_6726	0.022
22.624	4.849	2573	1.282	seq_39844_6727	0.031
22.588	4.847	2573	1.281	seq_39844_6729	0.031
21.392	4.54	2573	1.13	seq_39844_6728	0.061
20.061	4.467	2574	1.198	seq_39844_6732	0.009
22.534	4.725	2573	1.26	seq_39844_6733	0.015
22.09	4.725	2574	1.242	seq_39844_6730	0.004
22.636	4.848	2573	1.278	seq_39844_6731	0.033
21.065	4.752	2572	1.417	seq_39844_6735	0.019
23.579	5.007	2572	1.376	seq_39844_6734	0.03
21.81	4.627	2572	1.208	seq_39844_6736	0.031
23.354	4.901	2572	1.333	seq_39844_6738	0.021
23.074	4.953	2572	1.329	seq_39844_6737	0.031
19.868	4.484	2572	1.19	seq_39844_6742	0.006
22.94	4.931	2573	1.346	seq_39844_6739	0.026
21.576	4.703	2573	1.247	seq_39844_6740	0.006
21.504	4.631	2572	1.315	seq_39844_6741	0.02
22.989	4.905	2571	1.222	seq_39844_6743	0.016
22.103	4.843	2572	1.361	seq_39844_6745	0.021
23.102	5.021	2572	1.343	seq_39844_6747	0.022
21.628	4.587	2571	1.241	seq_39844_6748	0.014
22.635	4.94	2571	1.334	seq_39844_6746	0.018
21.742	4.598	2571	1.238	seq_39844_6749	0.014
24.074	5.102	2572	1.297	seq_39844_6750	0.01
22.198	4.793	2571	1.274	seq_39844_6751	0.008
24.635	5.229	2571	1.382	seq_39844_6752	0.021
22.047	4.691	2570	1.159	seq_39844_6753	0.074
18.62	4.167	2571	1.173	seq_39844_6754	0.008
22.573	4.801	2572	1.258	seq_39844_6744	0.008
22.562	4.85	2571	1.302	seq_39844_6756	0.015
19.823	4.339	2570	1.144	seq_39844_6757	0.011
21.153	4.653	2570	1.374	seq_39844_6755	0.018
22.406	4.787	2570	1.243	seq_39844_6758	0.01
22.029	4.808	2569	1.409	seq_39844_6759	0.025
24.349	5.138	2569	1.42	seq_39844_6760	0.026
23.543	4.949	2570	1.258	seq_39844_6762	0.034
22.137	4.778	2569	1.297	seq_39844_6763	0.012
22.749	4.847	2570	1.26	seq_39844_6761	0.007
22.243	4.828	2569	1.309	seq_39844_6764	0.008
24.106	5.092	2568	1.294	seq_39844_6765	0.03
23.817	5.049	2568	1.319	seq_39844_6768	0.009
22.665	4.918	2569	1.342	seq_39844_6767	0.019
22.922	4.964	2569	1.369	seq_39844_6769	0.025
21.904	4.684	2568	1.259	seq_39844_6766	0.009
22.583	4.951	2569	1.339	seq_39844_6772	0.016
23.305	4.956	2569	1.273	seq_39844_6770	0.003
22.964	4.952	2568	1.356	seq_39844_6773	0.021
22.953	4.977	2569	1.39	seq_39844_6771	0.027
22.139	4.718	2568	1.242	seq_39844_6774	0.012
23.051	4.906	2568	1.288	seq_39844_6777	0.03
22.254	4.81	2569	1.271	seq_39844_6775	0.004
23.351	5.049	2569	1.348	seq_39844_6776	0.022
20.775	4.734	2568	1.422	seq_39844_6778	0.018
21.71	4.683	2568	1.356	seq_39844_6779	0.035
23.272	4.976	2567	1.394	seq_39844_6783	0.024
21.909	4.762	2567	1.315	seq_39844_6784	0.01
22.396	4.792	2567	1.296	seq_39844_6780	0.021
22.189	4.81	2567	1.309	seq_39844_6781	0.009
20.161	4.403	2567	1.222	seq_39844_6785	0.007
21.802	4.766	2567	1.419	seq_39844_6782	0.029
22.517	4.827	2567	1.34	seq_39844_6786	0.039
21.964	4.776	2567	1.351	seq_39844_6787	0.028
21.904	4.684	2567	1.155	seq_39844_6788	0.072
22.204	4.862	2567	1.413	seq_39844_6789	0.023
23.236	4.983	2567	1.37	seq_39844_6791	0.026
22.158	4.785	2566	1.263	seq_39844_6792	0.006
21.924	4.768	2566	1.304	seq_39844_6790	0.011
21.976	4.91	2566	1.575	seq_39844_6793	0.023
25.289	5.35	2566	1.291	seq_39844_6794	0.012
21.981	4.701	2566	1.232	seq_39844_6795	0.004
22.186	4.793	2565	1.286	seq_39844_6796	0.014
22.174	4.882	2565	1.342	seq_39844_6797	0.023
22.327	4.71	2566	1.218	seq_39844_6799	0.024
21.559	4.54	2565	1.156	seq_39844_6800	0.047
22.663	4.907	2565	1.341	seq_39844_6798	0.023
23.253	4.899	2565	1.299	seq_39844_6801	0.03
22.82	4.867	2564	1.279	seq_39844_6803	0.032
22.863	4.876	2564	1.277	seq_39844_6804	0.032
20.715	4.447	2565	1.172	seq_39844_6802	0.019
23.112	4.907	2565	1.277	seq_39844_6805	0.016
22.903	4.919	2564	1.422	seq_39844_6806	0.026
22.139	4.817	2564	1.322	seq_39844_6808	0.01
22.234	4.819	2564	1.31	seq_39844_6807	0.01
22.245	4.849	2565	1.293	seq_39844_6810	0.01
22.199	4.786	2564	1.278	seq_39844_6809	0.014
23.408	4.954	2565	1.361	seq_39844_6811	0.021
22.822	4.869	2564	1.281	seq_39844_6812	0.032
22.921	4.945	2564	1.418	seq_39844_6813	0.026
22.061	4.779	2564	1.284	seq_39844_6814	0.011
22.273	4.84	2564	1.31	seq_39844_6816	0.011
20.196	4.411	2564	1.181	seq_39844_6817	0.007
22.84	4.868	2564	1.278	seq_39844_6815	0.032
23.158	4.856	2564	1.316	seq_39844_6818	0.045
22.07	4.78	2563	1.288	seq_39844_6819	0.008
22.156	4.726	2563	1.235	seq_39844_6820	0.008
23.255	4.962	2563	1.419	seq_39844_6822	0.026
22.684	4.89	2563	1.284	seq_39844_6821	0.019
23.132	4.956	2563	1.323	seq_39844_6823	0.026
22.367	4.908	2562	1.377	seq_39844_6824	0.013
21.915	4.729	2562	1.291	seq_39844_6826	0.016
21.866	4.633	2563	1.215	seq_39844_6825	0.014
22.12	4.616	2563	1.297	seq_39844_6829	0.024
21.881	4.807	2563	1.364	seq_39844_6828	0.022
22.841	4.878	2562	1.295	seq_39844_6830	0.029
22.499	4.676	2563	1.176	seq_39844_6831	0.074
23.653	4.932	2562	1.337	seq_39844_6827	0.034
21.592	4.468	2563	1.082	seq_39844_6832	0.087
22.065	4.732	2562	1.326	seq_39844_6833	0.025
22.208	4.8	2561	1.288	seq_39844_6836	0.014
23.154	4.97	2561	1.363	seq_39844_6837	0.025
23.07	4.913	2561	1.278	seq_39844_6838	0.029
20.761	4.442	2561	1.282	seq_39844_6834	0.009
21.814	4.73	2562	1.222	seq_39844_6835	0.02
23.554	5.068	2561	1.39	seq_39844_6840	0.02
21.737	4.721	2562	1.28	seq_39844_6839	0.007
24.053	5.027	2560	1.384	seq_39844_6841	0.043
22.709	4.823	2561	1.271	seq_39844_6842	0.007
22.201	4.802	2560	1.295	seq_39844_6843	0.016
20.234	4.383	2560	1.263	seq_39844_6844	0.02
22.081	4.778	2560	1.268	seq_39844_6847	0.006
24.024	4.993	2560	1.349	seq_39844_6848	0.063
20.297	4.486	2561	1.314	seq_39844_6845	0.01
22.932	4.923	2560	1.303	seq_39844_6849	0.014
21.952	4.638	2560	1.29	seq_39844_6846	0.061
22.096	4.739	2561	1.27	seq_39844_6850	0.009
22.591	4.902	2560	1.368	seq_39844_6851	0.028
19.877	4.383	2560	1.19	seq_39844_6852	0.018
21.796	4.683	2559	1.267	seq_39844_6853	0.008
22.746	4.87	2559	1.252	seq_39844_6857	0.011
22.323	4.684	2560	1.316	seq_39844_6854	0.023
23.028	4.901	2560	1.271	seq_39844_6856	0.01
24.553	5.093	2559	1.373	seq_39844_6855	0.042
21.656	4.626	2559	1.204	seq_39844_6858	0.028
19.032	4.138	2560	1.103	seq_39844_6859	0.023
21.667	4.64	2560	1.254	seq_39844_6860	0.014
22.237	4.791	2558	1.291	seq_39844_6862	0.012
23.111	4.908	2559	1.28	seq_39844_6861	0.011
23.883	5.067	2559	1.358	seq_39844_6864	0.025
19.502	4.325	2558	1.104	seq_39844_6866	0.028
23.149	4.898	2559	1.331	seq_39844_6867	0.02
23.15	4.816	2558	1.186	seq_39844_6868	0.034
23.548	4.988	2559	1.385	seq_39844_6865	0.034
22.0	4.715	2558	1.237	seq_39844_6863	0.007
23.568	5.012	2559	1.387	seq_39844_6870	0.026
23.966	5.091	2559	1.399	seq_39844_6871	0.031
21.214	4.6	2559	1.202	seq_39844_6869	0.012
23.127	4.903	2559	1.331	seq_39844_6872	0.014
22.767	4.854	2559	1.268	seq_39844_6873	0.005
23.468	5.061	2558	1.342	seq_39844_6874	0.022
23.695	5.064	2558	1.341	seq_39844_6875	0.02
21.766	4.662	2557	1.306	seq_39844_6878	0.012
21.026	4.527	2557	1.192	seq_39844_6876	0.007
21.352	4.498	2557	1.302	seq_39844_6879	0.021
21.68	4.647	2557	1.296	seq_39844_6877	0.009
23.084	4.878	2558	1.309	seq_39844_6880	0.009
23.871	5.047	2557	1.293	seq_39844_6881	0.034
22.347	4.758	2557	1.226	seq_39844_6882	0.017
23.728	5.129	2557	1.399	seq_39844_6883	0.019
23.343	5.008	2556	1.363	seq_39844_6884	0.027
22.16	4.714	2556	1.244	seq_39844_6885	0.031
22.805	4.897	2556	1.29	seq_39844_6886	0.011
23.778	5.056	2557	1.312	seq_39844_6887	0.008
23.102	4.926	2557	1.293	seq_39844_6888	0.006
21.868	4.648	2556	1.251	seq_39844_6889	0.011
21.861	4.818	2555	1.41	seq_39844_6893	0.025
23.271	4.905	2557	1.323	seq_39844_6892	0.03
19.864	4.475	2556	1.151	seq_39844_6890	0.006
23.218	4.946	2555	1.305	seq_39844_6894	0.016
21.214	4.497	2556	1.265	seq_39844_6891	0.017
22.673	4.956	2555	1.353	seq_39844_6895	0.02
22.729	4.766	2556	1.302	seq_39844_6896	0.054
22.017	4.771	2555	1.294	seq_39844_6897	0.013
22.776	4.788	2555	1.253	seq_39844_6898	0.024
22.072	4.78	2555	1.283	seq_39844_6899	0.011
21.896	4.633	2554	1.198	seq_39844_6901	0.035
24.126	4.977	2555	1.315	seq_39844_6903	0.01
21.958	4.765	2555	1.299	seq_39844_6900	0.013
21.264	4.559	2555	1.22	seq_39844_6902	0.007
22.066	4.788	2554	1.292	seq_39844_6905	0.009
23.135	4.99	2554	1.364	seq_39844_6907	0.018
21.544	4.739	2554	1.214	seq_39844_6906	0.013
22.995	4.895	2554	1.407	seq_39844_6904	0.046
22.204	4.725	2554	1.255	seq_39844_6909	0.021
24.691	5.252	2553	1.351	seq_39844_6912	0.018
21.604	4.519	2555	1.232	seq_39844_6908	0.036
23.961	5.032	2553	1.34	seq_39844_6916	0.025
22.075	4.619	2554	1.233	seq_39844_6913	0.045
23.879	5.042	2554	1.337	seq_39844_6911	0.023
23.509	4.974	2554	1.295	seq_39844_6918	0.011
21.508	4.685	2554	1.266	seq_39844_6910	0.038
22.614	4.833	2554	1.267	seq_39844_6914	0.005
22.571	4.768	2554	1.228	seq_39844_6919	0.018
23.464	4.991	2553	1.293	seq_39844_6917	0.014
24.115	5.091	2553	1.293	seq_39844_6922	0.029
22.503	4.71	2554	1.264	seq_39844_6915	0.03
22.27	4.778	2553	1.25	seq_39844_6924	0.004
22.043	4.806	2553	1.373	seq_39844_6920	0.027
22.197	4.769	2553	1.264	seq_39844_6921	0.023
22.228	4.789	2553	1.289	seq_39844_6923	0.014
22.352	4.913	2552	1.355	seq_39844_6925	0.007
18.785	4.28	2553	1.152	seq_39844_6927	0.005
22.702	4.855	2552	1.293	seq_39844_6926	0.021
23.584	5.021	2553	1.32	seq_39844_6928	0.017
21.545	4.653	2552	1.232	seq_39844_6929	0.06
23.285	4.949	2552	1.346	seq_39844_6930	0.02
22.388	4.86	2553	1.356	seq_39844_6931	0.027
22.188	4.746	2552	1.322	seq_39844_6932	0.037
23.205	4.997	2552	1.273	seq_39844_6933	0.016
22.221	4.867	2552	1.337	seq_39844_6934	0.022
21.959	4.789	2551	1.373	seq_39844_6935	0.028
22.982	4.893	2551	1.274	seq_39844_6936	0.024
22.768	4.779	2551	1.222	seq_39844_6937	0.032
22.003	4.847	2551	1.378	seq_39844_6938	0.024
22.26	4.732	2551	1.234	seq_39844_6939	0.007
23.624	5.078	2550	1.363	seq_39844_6941	0.022
22.197	4.799	2550	1.291	seq_39844_6942	0.01
23.06	4.937	2551	1.304	seq_39844_6940	0.027
22.525	4.669	2551	1.2	seq_39844_6944	0.047
23.165	4.989	2551	1.363	seq_39844_6943	0.031
22.684	4.838	2550	1.293	seq_39844_6947	0.021
22.838	4.942	2550	1.365	seq_39844_6948	0.021
22.033	4.768	2550	1.278	seq_39844_6949	0.009
23.91	4.96	2551	1.25	seq_39844_6946	0.016
22.226	4.825	2550	1.305	seq_39844_6945	0.009
22.188	4.797	2550	1.293	seq_39844_6950	0.012
21.988	4.76	2550	1.278	seq_39844_6951	0.008
