atp_cost	c_content	length	n_content	prot_ID	s_content
22.063	4.783	2517	1.297	seq_13579_7297	0.011
21.121	4.599	2517	1.219	seq_13579_7298	0.009
23.327	4.987	2516	1.336	seq_13579_7299	0.019
21.955	4.775	2516	1.309	seq_13579_7302	0.006
23.447	5.031	2516	1.379	seq_13579_7301	0.023
23.049	4.928	2516	1.244	seq_13579_7300	0.011
22.106	4.786	2516	1.286	seq_13579_7305	0.01
22.628	4.83	2517	1.259	seq_13579_7306	0.007
23.18	4.845	2516	1.328	seq_13579_7308	0.019
26.053	5.304	2516	1.311	seq_13579_7309	0.038
22.687	4.908	2516	1.375	seq_13579_7307	0.021
24.149	5.041	2516	1.327	seq_13579_7310	0.029
21.422	4.574	2516	1.219	seq_13579_7303	0.038
22.005	4.771	2516	1.269	seq_13579_7304	0.01
20.966	4.601	2516	1.326	seq_13579_7311	0.012
21.959	4.746	2516	1.409	seq_13579_7312	0.017
22.179	4.7	2516	1.236	seq_13579_7313	0.016
22.912	4.79	2515	1.317	seq_13579_7314	0.037
22.159	4.794	2515	1.281	seq_13579_7315	0.01
23.179	4.882	2516	1.282	seq_13579_7316	0.008
19.932	4.294	2515	1.228	seq_13579_7317	0.016
22.327	4.799	2515	1.285	seq_13579_7319	0.016
21.999	4.869	2516	1.359	seq_13579_7320	0.016
22.825	4.941	2516	1.363	seq_13579_7318	0.026
21.869	4.753	2515	1.291	seq_13579_7321	0.01
22.189	4.806	2515	1.301	seq_13579_7322	0.008
20.402	4.532	2515	1.215	seq_13579_7323	0.006
20.872	4.598	2515	1.377	seq_13579_7324	0.019
22.098	4.78	2515	1.292	seq_13579_7326	0.011
20.303	4.471	2515	1.211	seq_13579_7327	0.014
22.115	4.733	2514	1.274	seq_13579_7329	0.01
22.028	4.775	2515	1.291	seq_13579_7325	0.01
23.532	4.982	2514	1.315	seq_13579_7330	0.031
22.138	4.796	2514	1.299	seq_13579_7331	0.01
22.901	4.846	2514	1.226	seq_13579_7332	0.027
21.947	4.752	2515	1.325	seq_13579_7328	0.016
22.216	4.813	2514	1.305	seq_13579_7333	0.01
22.266	4.82	2514	1.296	seq_13579_7334	0.012
22.131	4.782	2514	1.293	seq_13579_7335	0.01
22.118	4.789	2514	1.293	seq_13579_7337	0.011
23.594	4.922	2514	1.284	seq_13579_7338	0.03
23.248	4.93	2515	1.326	seq_13579_7339	0.012
22.002	4.751	2514	1.282	seq_13579_7341	0.012
22.175	4.793	2514	1.292	seq_13579_7342	0.012
22.18	4.784	2514	1.284	seq_13579_7336	0.012
22.126	4.78	2514	1.267	seq_13579_7343	0.008
22.34	4.824	2514	1.289	seq_13579_7340	0.011
21.963	4.811	2514	1.248	seq_13579_7344	0.016
24.358	5.089	2513	1.38	seq_13579_7345	0.047
22.832	4.88	2514	1.281	seq_13579_7346	0.008
22.066	4.753	2514	1.456	seq_13579_7347	0.037
21.916	4.775	2513	1.29	seq_13579_7348	0.008
21.977	4.745	2513	1.257	seq_13579_7350	0.011
21.185	4.581	2514	1.169	seq_13579_7349	0.014
22.253	4.818	2513	1.295	seq_13579_7351	0.01
22.192	4.817	2513	1.307	seq_13579_7353	0.01
22.501	4.83	2514	1.296	seq_13579_7352	0.008
22.171	4.796	2513	1.296	seq_13579_7354	0.012
21.876	4.772	2514	1.189	seq_13579_7356	0.021
22.063	4.776	2513	1.301	seq_13579_7355	0.011
21.479	4.516	2514	1.258	seq_13579_7357	0.061
19.029	4.14	2514	1.105	seq_13579_7360	0.022
23.872	5.006	2513	1.295	seq_13579_7361	0.027
22.129	4.757	2513	1.349	seq_13579_7362	0.01
22.078	4.656	2513	1.257	seq_13579_7363	0.007
22.393	4.818	2512	1.293	seq_13579_7364	0.014
22.261	4.803	2514	1.392	seq_13579_7358	0.03
22.176	4.738	2513	1.27	seq_13579_7365	0.006
23.154	5.008	2513	1.359	seq_13579_7359	0.017
22.125	4.793	2512	1.291	seq_13579_7367	0.012
22.743	4.814	2512	1.268	seq_13579_7366	0.009
23.26	5.023	2512	1.341	seq_13579_7370	0.016
22.68	4.863	2513	1.27	seq_13579_7369	0.004
22.433	4.856	2512	1.309	seq_13579_7368	0.011
22.024	4.764	2512	1.26	seq_13579_7372	0.008
23.795	5.054	2513	1.295	seq_13579_7371	0.023
22.378	4.823	2512	1.279	seq_13579_7373	0.015
23.566	5.006	2512	1.352	seq_13579_7374	0.021
20.561	4.56	2512	1.344	seq_13579_7376	0.032
23.487	5.019	2512	1.363	seq_13579_7377	0.021
22.231	4.806	2512	1.289	seq_13579_7375	0.012
22.566	4.846	2512	1.422	seq_13579_7378	0.028
22.136	4.788	2512	1.287	seq_13579_7379	0.014
22.16	4.621	2512	1.208	seq_13579_7382	0.039
21.679	4.61	2511	1.235	seq_13579_7383	0.014
24.315	5.104	2511	1.371	seq_13579_7384	0.043
21.066	4.558	2512	1.182	seq_13579_7385	0.008
20.668	4.475	2512	1.157	seq_13579_7380	0.013
23.615	4.896	2511	1.351	seq_13579_7386	0.022
22.393	4.683	2511	1.305	seq_13579_7387	0.015
23.726	5.082	2512	1.377	seq_13579_7381	0.019
21.97	4.751	2511	1.288	seq_13579_7389	0.011
22.291	4.837	2511	1.311	seq_13579_7388	0.01
22.446	4.834	2511	1.297	seq_13579_7390	0.014
22.749	4.838	2512	1.266	seq_13579_7391	0.008
22.134	4.787	2511	1.29	seq_13579_7394	0.012
22.299	4.822	2511	1.299	seq_13579_7393	0.012
20.914	4.527	2511	1.201	seq_13579_7392	0.01
21.132	4.758	2511	1.33	seq_13579_7395	0.024
22.194	4.797	2510	1.278	seq_13579_7396	0.007
22.354	4.857	2510	1.316	seq_13579_7398	0.011
22.307	4.81	2510	1.302	seq_13579_7397	0.014
22.123	4.79	2510	1.284	seq_13579_7400	0.012
22.109	4.782	2510	1.288	seq_13579_7399	0.01
23.176	5.019	2511	1.349	seq_13579_7401	0.015
23.924	5.067	2510	1.282	seq_13579_7404	0.027
21.494	4.659	2510	1.373	seq_13579_7405	0.028
23.362	4.873	2511	1.328	seq_13579_7402	0.053
22.198	4.801	2509	1.294	seq_13579_7406	0.01
22.334	4.871	2510	1.319	seq_13579_7407	0.026
22.9	4.931	2509	1.399	seq_13579_7408	0.026
22.176	4.719	2510	1.229	seq_13579_7403	0.015
23.175	4.958	2509	1.409	seq_13579_7409	0.035
22.178	4.799	2509	1.297	seq_13579_7410	0.014
22.405	4.817	2509	1.281	seq_13579_7411	0.013
22.667	4.911	2509	1.362	seq_13579_7413	0.025
22.219	4.813	2509	1.299	seq_13579_7414	0.009
21.53	4.7	2509	1.191	seq_13579_7415	0.012
22.173	4.794	2509	1.29	seq_13579_7417	0.012
20.135	4.445	2509	1.159	seq_13579_7412	0.007
22.475	4.834	2509	1.312	seq_13579_7418	0.013
22.212	4.8	2509	1.293	seq_13579_7416	0.01
22.234	4.812	2508	1.313	seq_13579_7419	0.011
22.819	4.981	2508	1.365	seq_13579_7421	0.024
22.135	4.77	2508	1.283	seq_13579_7420	0.014
23.303	4.941	2509	1.4	seq_13579_7422	0.039
22.035	4.745	2509	1.248	seq_13579_7423	0.005
22.14	4.799	2508	1.297	seq_13579_7425	0.008
19.405	4.287	2509	1.203	seq_13579_7427	0.01
22.205	4.81	2508	1.293	seq_13579_7424	0.012
23.157	5.018	2509	1.367	seq_13579_7428	0.023
22.007	4.829	2508	1.149	seq_13579_7429	0.016
24.6	5.122	2508	1.333	seq_13579_7426	0.037
22.518	4.795	2508	1.271	seq_13579_7430	0.006
22.356	4.832	2507	1.298	seq_13579_7431	0.011
22.328	4.829	2507	1.296	seq_13579_7432	0.014
23.151	4.97	2508	1.354	seq_13579_7433	0.027
20.598	4.452	2507	1.176	seq_13579_7435	0.015
21.835	4.732	2507	1.305	seq_13579_7436	0.022
21.719	4.694	2507	1.343	seq_13579_7434	0.018
21.02	4.629	2507	1.226	seq_13579_7438	0.008
20.479	4.733	2506	1.389	seq_13579_7439	0.013
21.64	4.661	2507	1.217	seq_13579_7441	0.022
23.987	5.057	2506	1.414	seq_13579_7440	0.028
22.38	4.789	2507	1.397	seq_13579_7437	0.013
22.031	4.771	2507	1.302	seq_13579_7442	0.01
22.234	4.818	2506	1.303	seq_13579_7443	0.014
23.95	4.929	2507	1.367	seq_13579_7445	0.063
22.254	4.822	2506	1.305	seq_13579_7446	0.013
22.195	4.811	2506	1.309	seq_13579_7447	0.014
22.996	4.841	2506	1.325	seq_13579_7448	0.036
22.081	4.776	2506	1.279	seq_13579_7450	0.011
22.411	4.841	2506	1.3	seq_13579_7444	0.009
22.293	4.819	2506	1.3	seq_13579_7449	0.014
22.278	4.82	2505	1.305	seq_13579_7451	0.014
22.873	4.868	2506	1.248	seq_13579_7452	0.006
23.1	4.925	2505	1.281	seq_13579_7454	0.017
23.321	4.956	2505	1.35	seq_13579_7455	0.054
21.694	4.69	2505	1.228	seq_13579_7453	0.013
23.936	4.974	2505	1.377	seq_13579_7456	0.066
22.872	4.852	2506	1.259	seq_13579_7457	0.008
22.664	4.866	2506	1.279	seq_13579_7459	0.006
24.127	5.111	2505	1.302	seq_13579_7461	0.025
23.004	4.826	2505	1.281	seq_13579_7460	0.029
22.315	4.825	2505	1.297	seq_13579_7462	0.014
22.273	4.817	2505	1.293	seq_13579_7463	0.013
22.664	4.872	2505	1.289	seq_13579_7458	0.015
21.858	4.657	2505	1.243	seq_13579_7464	0.021
23.983	5.073	2505	1.378	seq_13579_7466	0.027
22.322	4.822	2505	1.286	seq_13579_7467	0.013
18.47	4.628	2505	1.133	seq_13579_7469	0.006
22.265	4.813	2505	1.294	seq_13579_7468	0.014
21.06	4.613	2504	1.212	seq_13579_7472	0.017
20.349	4.464	2505	1.222	seq_13579_7470	0.01
20.571	4.43	2506	1.223	seq_13579_7465	0.009
22.884	4.879	2504	1.204	seq_13579_7471	0.026
22.225	4.774	2504	1.324	seq_13579_7473	0.021
20.253	4.44	2504	1.244	seq_13579_7474	0.006
22.799	4.99	2505	1.342	seq_13579_7475	0.013
22.257	4.817	2504	1.314	seq_13579_7477	0.014
21.536	4.726	2504	1.397	seq_13579_7476	0.026
22.422	4.843	2504	1.301	seq_13579_7478	0.01
22.365	4.816	2504	1.416	seq_13579_7479	0.026
22.136	4.793	2503	1.302	seq_13579_7482	0.011
21.809	4.683	2504	1.345	seq_13579_7481	0.025
22.912	4.974	2504	1.378	seq_13579_7483	0.018
22.395	4.825	2503	1.311	seq_13579_7484	0.014
22.153	4.79	2504	1.304	seq_13579_7480	0.012
22.427	4.831	2503	1.299	seq_13579_7485	0.015
23.374	4.984	2503	1.38	seq_13579_7486	0.029
22.4	4.825	2503	1.277	seq_13579_7488	0.012
22.408	4.824	2503	1.302	seq_13579_7490	0.014
23.305	4.989	2503	1.354	seq_13579_7491	0.025
22.265	4.805	2503	1.288	seq_13579_7489	0.012
22.276	4.819	2503	1.31	seq_13579_7487	0.012
22.287	4.81	2503	1.196	seq_13579_7493	0.02
22.154	4.791	2503	1.28	seq_13579_7494	0.012
22.612	4.867	2504	1.283	seq_13579_7492	0.011
19.914	4.344	2503	1.216	seq_13579_7495	0.006
20.631	4.471	2503	1.19	seq_13579_7496	0.012
23.082	4.95	2503	1.304	seq_13579_7497	0.018
22.071	4.773	2502	1.293	seq_13579_7498	0.01
22.895	4.861	2503	1.258	seq_13579_7500	0.008
21.033	4.655	2503	1.343	seq_13579_7501	0.022
22.299	4.871	2502	1.375	seq_13579_7499	0.027
21.011	4.624	2502	1.365	seq_13579_7503	0.032
21.919	4.768	2502	1.273	seq_13579_7504	0.01
22.973	4.873	2502	1.274	seq_13579_7505	0.029
22.276	4.835	2502	1.316	seq_13579_7502	0.01
22.274	4.837	2502	1.316	seq_13579_7506	0.01
21.08	4.564	2503	1.22	seq_13579_7507	0.02
22.309	4.589	2502	1.246	seq_13579_7508	0.014
23.046	4.968	2502	1.376	seq_13579_7510	0.021
21.37	4.67	2503	1.328	seq_13579_7511	0.022
22.75	4.928	2502	1.39	seq_13579_7512	0.018
22.294	4.836	2502	1.313	seq_13579_7509	0.01
21.396	4.535	2502	1.243	seq_13579_7514	0.01
22.735	4.952	2501	1.368	seq_13579_7515	0.021
21.308	4.615	2501	1.216	seq_13579_7516	0.006
25.674	5.404	2502	1.357	seq_13579_7513	0.018
23.219	4.993	2501	1.358	seq_13579_7517	0.024
21.585	4.522	2502	1.218	seq_13579_7518	0.043
22.344	4.838	2501	1.326	seq_13579_7519	0.009
22.277	4.831	2501	1.325	seq_13579_7521	0.01
23.013	4.994	2501	1.272	seq_13579_7522	0.028
22.216	4.809	2501	1.301	seq_13579_7523	0.006
22.501	4.756	2501	1.323	seq_13579_7525	0.025
21.174	4.755	2501	1.334	seq_13579_7526	0.022
22.283	4.86	2501	1.387	seq_13579_7520	0.022
20.547	4.407	2501	1.182	seq_13579_7527	0.009
22.188	4.801	2502	1.286	seq_13579_7524	0.01
23.181	4.867	2501	1.232	seq_13579_7528	0.035
22.378	4.884	2500	1.371	seq_13579_7529	0.021
22.716	5.006	2500	1.322	seq_13579_7530	0.006
22.116	4.778	2500	1.3	seq_13579_7531	0.01
22.927	4.974	2501	1.345	seq_13579_7532	0.018
23.338	4.917	2500	1.272	seq_13579_7534	0.021
22.064	4.786	2500	1.309	seq_13579_7533	0.012
22.127	4.78	2500	1.319	seq_13579_7536	0.012
21.866	4.663	2501	1.258	seq_13579_7537	0.011
24.91	5.224	2499	1.327	seq_13579_7539	0.015
23.125	4.958	2500	1.34	seq_13579_7538	0.038
18.833	4.128	2500	1.074	seq_13579_7540	0.019
21.869	4.662	2500	1.286	seq_13579_7535	0.071
22.4	4.86	2499	1.344	seq_13579_7541	0.027
20.66	4.443	2500	1.19	seq_13579_7543	0.007
23.149	4.86	2499	1.337	seq_13579_7545	0.021
22.557	4.899	2499	1.376	seq_13579_7547	0.016
22.691	4.838	2500	1.296	seq_13579_7544	0.019
22.214	4.804	2499	1.299	seq_13579_7546	0.007
19.532	4.305	2498	1.264	seq_13579_7549	0.013
22.861	4.971	2500	1.363	seq_13579_7542	0.032
23.896	4.962	2498	1.462	seq_13579_7548	0.009
22.681	4.947	2499	1.347	seq_13579_7550	0.027
22.171	4.802	2498	1.289	seq_13579_7551	0.011
22.086	4.787	2498	1.293	seq_13579_7552	0.012
23.014	4.94	2498	1.376	seq_13579_7555	0.037
23.476	5.041	2498	1.343	seq_13579_7553	0.02
23.468	5.046	2498	1.351	seq_13579_7554	0.022
22.064	4.784	2497	1.279	seq_13579_7558	0.008
21.777	4.72	2497	1.278	seq_13579_7556	0.01
22.301	4.815	2497	1.291	seq_13579_7559	0.014
22.9	4.843	2497	1.328	seq_13579_7560	0.02
22.435	4.782	2497	1.299	seq_13579_7557	0.018
21.989	4.675	2497	1.3	seq_13579_7561	0.037
22.11	4.782	2496	1.292	seq_13579_7562	0.014
22.046	4.777	2496	1.306	seq_13579_7563	0.012
23.019	4.957	2496	1.349	seq_13579_7564	0.023
22.422	4.823	2496	1.301	seq_13579_7566	0.014
20.837	4.63	2496	1.174	seq_13579_7567	0.006
23.983	5.04	2495	1.396	seq_13579_7569	0.019
21.516	4.451	2497	1.119	seq_13579_7565	0.053
22.684	4.867	2496	1.265	seq_13579_7570	0.014
22.014	4.69	2495	1.259	seq_13579_7571	0.014
21.032	4.528	2495	1.217	seq_13579_7568	0.013
22.018	4.772	2495	1.263	seq_13579_7572	0.008
20.55	4.576	2495	1.367	seq_13579_7573	0.011
21.677	4.744	2496	1.283	seq_13579_7574	0.014
22.686	4.849	2496	1.263	seq_13579_7575	0.005
22.22	4.81	2494	1.298	seq_13579_7577	0.01
22.205	4.808	2494	1.291	seq_13579_7578	0.012
18.941	4.066	2495	1.204	seq_13579_7576	0.02
22.618	4.841	2495	1.28	seq_13579_7580	0.004
22.13	4.792	2494	1.301	seq_13579_7581	0.012
20.108	4.464	2494	1.209	seq_13579_7582	0.011
22.361	4.836	2494	1.304	seq_13579_7579	0.011
22.406	4.726	2494	1.302	seq_13579_7583	0.025
22.634	4.826	2495	1.261	seq_13579_7584	0.005
22.945	4.967	2493	1.354	seq_13579_7585	0.019
22.291	4.828	2493	1.285	seq_13579_7588	0.011
22.131	4.765	2493	1.283	seq_13579_7589	0.016
23.045	4.964	2493	1.384	seq_13579_7587	0.02
22.499	4.719	2492	1.253	seq_13579_7591	0.012
22.288	4.628	2494	1.256	seq_13579_7586	0.043
21.893	4.741	2492	1.289	seq_13579_7590	0.008
22.656	4.77	2492	1.261	seq_13579_7592	0.01
23.328	5.003	2492	1.389	seq_13579_7593	0.013
22.67	4.768	2492	1.263	seq_13579_7594	0.011
24.307	5.136	2492	1.306	seq_13579_7595	0.008
22.155	4.686	2492	1.285	seq_13579_7596	0.042
21.974	4.758	2491	1.276	seq_13579_7597	0.01
22.262	4.827	2491	1.306	seq_13579_7598	0.01
20.818	4.441	2491	1.248	seq_13579_7600	0.014
23.397	4.93	2491	1.293	seq_13579_7601	0.023
22.769	4.866	2492	1.277	seq_13579_7602	0.005
21.299	4.578	2492	1.167	seq_13579_7603	0.017
22.125	4.789	2491	1.295	seq_13579_7604	0.009
22.589	4.846	2491	1.397	seq_13579_7605	0.024
23.0	4.801	2491	1.326	seq_13579_7599	0.028
21.17	4.523	2491	1.292	seq_13579_7607	0.017
22.781	4.98	2491	1.384	seq_13579_7609	0.02
22.773	4.847	2492	1.266	seq_13579_7608	0.007
22.116	4.761	2491	1.337	seq_13579_7610	0.025
23.187	4.984	2490	1.374	seq_13579_7612	0.02
23.647	4.933	2492	1.246	seq_13579_7606	0.033
22.73	4.678	2490	1.296	seq_13579_7611	0.086
22.188	4.7	2491	1.228	seq_13579_7615	0.022
24.108	5.034	2491	1.404	seq_13579_7614	0.046
22.163	4.73	2490	1.331	seq_13579_7617	0.052
22.004	4.777	2490	1.299	seq_13579_7616	0.009
22.151	4.704	2490	1.289	seq_13579_7618	0.012
23.805	5.04	2490	1.398	seq_13579_7613	0.022
22.604	4.88	2491	1.143	seq_13579_7620	0.031
22.06	4.793	2490	1.293	seq_13579_7619	0.01
20.872	4.488	2491	1.259	seq_13579_7621	0.01
22.722	4.811	2490	1.237	seq_13579_7623	0.029
22.432	4.829	2490	1.285	seq_13579_7625	0.016
24.333	5.119	2490	1.361	seq_13579_7622	0.034
22.592	4.839	2491	1.26	seq_13579_7624	0.004
24.77	5.208	2490	1.367	seq_13579_7627	0.031
21.68	4.632	2490	1.204	seq_13579_7626	0.011
23.513	5.033	2489	1.376	seq_13579_7629	0.022
22.795	4.84	2489	1.304	seq_13579_7630	0.017
23.221	4.932	2489	1.288	seq_13579_7631	0.019
20.224	4.393	2490	1.212	seq_13579_7632	0.01
23.293	4.899	2490	1.332	seq_13579_7633	0.014
22.945	4.807	2489	1.2	seq_13579_7628	0.03
24.383	5.114	2489	1.36	seq_13579_7634	0.029
22.649	4.788	2489	1.217	seq_13579_7636	0.022
22.84	4.978	2489	1.389	seq_13579_7637	0.018
21.984	4.774	2489	1.281	seq_13579_7638	0.007
22.831	4.975	2489	1.347	seq_13579_7639	0.011
22.552	4.856	2489	1.421	seq_13579_7635	0.036
21.342	4.662	2489	1.247	seq_13579_7640	0.016
23.668	5.08	2488	1.36	seq_13579_7641	0.012
20.02	4.394	2488	1.219	seq_13579_7643	0.008
26.117	5.44	2489	1.334	seq_13579_7642	0.023
24.444	5.205	2488	1.344	seq_13579_7644	0.01
23.418	4.962	2488	1.323	seq_13579_7645	0.016
22.46	4.84	2488	1.28	seq_13579_7646	0.01
21.878	4.773	2488	1.306	seq_13579_7648	0.006
22.163	4.81	2489	1.249	seq_13579_7650	0.011
22.442	4.827	2488	1.319	seq_13579_7647	0.02
22.152	4.797	2488	1.294	seq_13579_7652	0.01
22.213	4.809	2488	1.29	seq_13579_7651	0.01
22.339	4.797	2488	1.279	seq_13579_7653	0.016
22.529	4.851	2488	1.338	seq_13579_7649	0.013
22.139	4.701	2488	1.19	seq_13579_7654	0.052
25.205	5.205	2488	1.332	seq_13579_7655	0.015
22.912	4.868	2487	1.209	seq_13579_7656	0.027
22.361	4.834	2487	1.285	seq_13579_7658	0.008
22.478	4.843	2487	1.281	seq_13579_7660	0.01
22.139	4.583	2487	1.252	seq_13579_7659	0.011
21.805	4.671	2487	1.268	seq_13579_7657	0.009
23.156	5.037	2486	1.376	seq_13579_7662	0.01
24.229	4.952	2487	1.376	seq_13579_7663	0.029
22.388	4.728	2486	1.299	seq_13579_7664	0.023
22.229	4.691	2488	1.273	seq_13579_7661	0.014
21.979	4.648	2486	1.226	seq_13579_7665	0.028
24.077	5.114	2486	1.378	seq_13579_7666	0.029
23.35	4.933	2487	1.347	seq_13579_7667	0.016
22.267	4.823	2486	1.284	seq_13579_7669	0.008
20.402	4.56	2486	1.312	seq_13579_7670	0.002
23.247	4.896	2487	1.269	seq_13579_7671	0.019
21.926	4.673	2487	1.203	seq_13579_7668	0.021
22.031	4.795	2486	1.303	seq_13579_7673	0.007
22.259	4.8	2486	1.323	seq_13579_7674	0.011
22.122	4.717	2486	1.206	seq_13579_7675	0.041
24.199	5.072	2486	1.291	seq_13579_7672	0.017
22.079	4.794	2485	1.291	seq_13579_7676	0.01
23.298	5.034	2485	1.396	seq_13579_7678	0.022
22.851	4.963	2485	1.342	seq_13579_7677	0.015
25.615	5.365	2485	1.356	seq_13579_7680	0.033
21.907	4.759	2486	1.289	seq_13579_7681	0.012
22.336	4.802	2485	1.289	seq_13579_7682	0.016
24.382	5.099	2485	1.329	seq_13579_7679	0.037
21.876	4.735	2485	1.285	seq_13579_7685	0.008
21.222	4.622	2485	1.346	seq_13579_7684	0.034
21.29	4.713	2486	1.329	seq_13579_7683	0.025
21.541	4.629	2484	1.272	seq_13579_7686	0.014
23.584	5.074	2484	1.37	seq_13579_7687	0.012
22.882	4.914	2484	1.342	seq_13579_7688	0.029
20.651	4.455	2485	1.212	seq_13579_7689	0.017
22.043	4.789	2484	1.295	seq_13579_7691	0.007
21.939	4.751	2484	1.285	seq_13579_7692	0.01
22.332	4.731	2484	1.287	seq_13579_7695	0.017
22.462	4.81	2484	1.311	seq_13579_7694	0.023
23.46	4.964	2484	1.324	seq_13579_7696	0.015
23.782	5.044	2484	1.294	seq_13579_7690	0.026
22.199	4.623	2485	1.269	seq_13579_7693	0.034
24.174	5.076	2485	1.342	seq_13579_7697	0.053
22.401	4.749	2485	1.269	seq_13579_7698	0.015
21.666	4.653	2484	1.272	seq_13579_7700	0.014
22.211	4.768	2484	1.338	seq_13579_7702	0.01
24.194	5.079	2484	1.306	seq_13579_7699	0.041
23.053	4.926	2484	1.32	seq_13579_7701	0.022
23.986	5.092	2483	1.392	seq_13579_7705	0.029
22.788	4.91	2483	1.4	seq_13579_7706	0.029
23.528	4.959	2483	1.325	seq_13579_7703	0.014
21.765	4.76	2483	1.251	seq_13579_7704	0.011
22.203	4.792	2483	1.281	seq_13579_7707	0.014
20.308	4.564	2483	1.193	seq_13579_7708	0.005
22.756	4.973	2482	1.379	seq_13579_7709	0.017
23.004	5.048	2482	1.392	seq_13579_7710	0.022
22.739	4.778	2482	1.257	seq_13579_7711	0.023
22.286	4.819	2482	1.317	seq_13579_7712	0.013
22.946	4.997	2482	1.343	seq_13579_7715	0.012
23.31	5.012	2482	1.355	seq_13579_7716	0.029
23.25	4.851	2482	1.287	seq_13579_7717	0.019
22.453	4.841	2482	1.292	seq_13579_7718	0.013
22.897	4.986	2483	1.364	seq_13579_7713	0.019
23.349	4.843	2483	1.302	seq_13579_7714	0.014
22.153	4.796	2482	1.292	seq_13579_7719	0.012
22.939	4.901	2482	1.32	seq_13579_7720	0.031
22.393	4.817	2481	1.322	seq_13579_7721	0.019
23.592	5.04	2481	1.366	seq_13579_7722	0.019
25.639	5.311	2481	1.334	seq_13579_7723	0.015
23.384	4.965	2482	1.369	seq_13579_7724	0.03
23.114	5.017	2482	1.36	seq_13579_7727	0.017
22.969	4.946	2481	1.341	seq_13579_7728	0.023
22.117	4.797	2481	1.302	seq_13579_7725	0.009
22.242	4.807	2481	1.29	seq_13579_7730	0.01
21.996	4.77	2482	1.286	seq_13579_7729	0.01
24.381	5.064	2482	1.3	seq_13579_7726	0.029
22.372	4.814	2481	1.321	seq_13579_7731	0.019
22.566	4.858	2481	1.279	seq_13579_7732	0.011
22.868	4.738	2482	1.219	seq_13579_7733	0.049
22.159	4.727	2481	1.256	seq_13579_7734	0.009
21.394	4.755	2481	1.217	seq_13579_7736	0.006
24.015	5.1	2481	1.313	seq_13579_7738	0.008
22.993	4.965	2480	1.366	seq_13579_7739	0.023
22.031	4.758	2481	1.286	seq_13579_7735	0.011
23.266	5.041	2481	1.372	seq_13579_7737	0.012
22.16	4.815	2480	1.296	seq_13579_7740	0.008
22.395	4.814	2480	1.285	seq_13579_7741	0.013
21.828	4.626	2481	1.253	seq_13579_7742	0.02
22.887	4.872	2481	1.279	seq_13579_7743	0.006
22.147	4.783	2480	1.294	seq_13579_7744	0.01
22.234	4.832	2481	1.231	seq_13579_7745	0.009
21.394	4.618	2479	1.143	seq_13579_7749	0.021
22.995	4.8	2480	1.221	seq_13579_7748	0.044
22.133	4.796	2479	1.279	seq_13579_7750	0.007
22.426	4.835	2479	1.341	seq_13579_7751	0.018
22.387	4.821	2479	1.308	seq_13579_7752	0.015
23.022	4.751	2481	1.22	seq_13579_7746	0.053
22.856	4.785	2479	1.193	seq_13579_7747	0.032
22.169	4.852	2479	1.367	seq_13579_7756	0.028
22.375	4.862	2479	1.408	seq_13579_7753	0.034
22.969	4.93	2479	1.367	seq_13579_7754	0.03
22.902	4.841	2479	1.326	seq_13579_7755	0.022
22.054	4.773	2479	1.313	seq_13579_7757	0.013
22.449	4.841	2479	1.341	seq_13579_7758	0.018
21.973	4.666	2480	1.242	seq_13579_7759	0.011
23.51	5.022	2479	1.353	seq_13579_7760	0.023
22.204	4.779	2479	1.296	seq_13579_7763	0.015
23.197	4.975	2480	1.367	seq_13579_7761	0.026
22.746	4.81	2480	1.282	seq_13579_7762	0.016
22.383	4.812	2479	1.302	seq_13579_7764	0.019
18.642	4.279	2479	1.172	seq_13579_7766	0.003
22.274	4.78	2480	1.244	seq_13579_7765	0.008
21.24	4.546	2479	1.303	seq_13579_7770	0.016
23.62	5.065	2478	1.37	seq_13579_7769	0.015
21.287	4.58	2478	1.204	seq_13579_7771	0.018
22.339	4.907	2478	1.328	seq_13579_7773	0.019
22.375	4.881	2479	1.246	seq_13579_7772	0.01
20.812	4.401	2478	1.222	seq_13579_7774	0.01
22.397	4.818	2478	1.305	seq_13579_7768	0.019
23.214	4.864	2478	1.273	seq_13579_7767	0.025
22.954	4.881	2478	1.307	seq_13579_7775	0.014
23.226	4.935	2478	1.305	seq_13579_7776	0.019
22.479	4.846	2478	1.306	seq_13579_7778	0.01
23.33	4.96	2478	1.333	seq_13579_7780	0.024
22.584	4.97	2479	1.361	seq_13579_7777	0.021
23.14	5.027	2478	1.386	seq_13579_7779	0.014
22.262	4.813	2477	1.285	seq_13579_7783	0.01
21.928	4.685	2478	1.225	seq_13579_7781	0.021
21.292	4.71	2477	1.367	seq_13579_7782	0.019
22.38	4.871	2477	1.482	seq_13579_7784	0.021
22.308	4.803	2477	1.289	seq_13579_7786	0.013
20.854	4.556	2477	1.147	seq_13579_7785	0.014
22.633	4.951	2477	1.362	seq_13579_7787	0.018
22.338	4.822	2477	1.283	seq_13579_7788	0.009
23.112	4.839	2477	1.26	seq_13579_7789	0.023
22.237	4.825	2477	1.285	seq_13579_7792	0.007
22.142	4.786	2477	1.284	seq_13579_7793	0.008
23.034	4.79	2477	1.317	seq_13579_7794	0.078
21.034	4.471	2477	1.111	seq_13579_7796	0.062
20.636	4.476	2477	1.185	seq_13579_7795	0.01
22.294	4.73	2477	1.232	seq_13579_7791	0.013
