pPseAAC_1	pPseAAC_10	pPseAAC_11	pPseAAC_12	pPseAAC_13	pPseAAC_14	pPseAAC_15	pPseAAC_16	pPseAAC_17	pPseAAC_18	pPseAAC_19	pPseAAC_2	pPseAAC_20	pPseAAC_3	pPseAAC_4	pPseAAC_5	pPseAAC_6	pPseAAC_7	pPseAAC_8	pPseAAC_9	prot_ID
0.0524	0.0509	0.0494	0.0489	0.0496	0.0497	0.0502	0.0487	0.0508	0.0498	0.0492	0.0534	0.0488	0.0503	0.0482	0.0497	0.0514	0.0487	0.0491	0.0507	seq_45132_4280
0.0523	0.0499	0.0488	0.0485	0.0505	0.051	0.0491	0.0494	0.0493	0.0494	0.0503	0.0538	0.0491	0.0484	0.0494	0.0504	0.0508	0.0485	0.0494	0.0516	seq_45132_4278
0.0519	0.0487	0.0504	0.0497	0.0501	0.049	0.049	0.0491	0.0483	0.0507	0.0502	0.0494	0.0502	0.0516	0.0524	0.0489	0.0511	0.0496	0.0491	0.0505	seq_45132_4276
0.0525	0.0491	0.0483	0.0504	0.0496	0.0502	0.0508	0.0476	0.0508	0.0495	0.0476	0.0548	0.0504	0.0494	0.0491	0.0502	0.0498	0.0495	0.0502	0.0501	seq_45132_4279
0.0521	0.0498	0.0506	0.05	0.0493	0.05	0.0494	0.0496	0.0488	0.0499	0.0498	0.0492	0.049	0.0519	0.0487	0.0522	0.0494	0.0501	0.051	0.0492	seq_45132_4282
0.0503	0.0495	0.0501	0.0501	0.0499	0.0501	0.0496	0.0484	0.0497	0.0501	0.0515	0.0519	0.0501	0.0499	0.0491	0.0509	0.0503	0.0486	0.0497	0.0502	seq_45132_4284
0.0509	0.0506	0.0493	0.05	0.0499	0.0487	0.0503	0.0505	0.049	0.0497	0.0502	0.0542	0.0501	0.048	0.049	0.0513	0.0508	0.0474	0.0482	0.0519	seq_45132_4281
0.0508	0.0495	0.0506	0.0486	0.049	0.0511	0.0487	0.0498	0.0494	0.0497	0.0494	0.0513	0.0498	0.0513	0.0501	0.0504	0.0501	0.0503	0.05	0.0501	seq_45132_4283
0.0502	0.0507	0.0498	0.0508	0.0498	0.0495	0.0494	0.05	0.0498	0.0498	0.0494	0.0536	0.0489	0.0502	0.0482	0.0499	0.0517	0.0487	0.0491	0.0505	seq_45132_4286
0.0526	0.0501	0.0497	0.0507	0.0488	0.0489	0.0493	0.0498	0.0495	0.0487	0.0492	0.0512	0.0506	0.0509	0.0488	0.0514	0.0507	0.0487	0.0503	0.0501	seq_45132_4287
0.0513	0.0488	0.0504	0.051	0.0493	0.0509	0.0493	0.0503	0.0484	0.0506	0.0505	0.0481	0.0502	0.0507	0.0496	0.0516	0.049	0.0494	0.0502	0.0502	seq_45132_4288
0.0528	0.0495	0.0485	0.05	0.05	0.0506	0.0493	0.0501	0.0496	0.0494	0.0488	0.0501	0.0504	0.0504	0.0497	0.0507	0.0504	0.0506	0.0488	0.0502	seq_45132_4285
0.0509	0.0505	0.0496	0.0491	0.0491	0.0492	0.0493	0.0494	0.0493	0.0497	0.0492	0.0504	0.0499	0.0518	0.0508	0.05	0.0498	0.0509	0.0501	0.0511	seq_45132_4290
0.0508	0.0471	0.0448	0.0522	0.051	0.0468	0.0498	0.0485	0.0525	0.0497	0.0512	0.0524	0.0492	0.0508	0.05	0.0531	0.0509	0.0501	0.0496	0.0495	seq_45132_4289
0.0526	0.0497	0.0499	0.0501	0.0505	0.0495	0.0502	0.0504	0.0504	0.0484	0.0496	0.0498	0.049	0.0496	0.0515	0.0491	0.0497	0.0493	0.0506	0.0501	seq_45132_4293
0.0523	0.0496	0.0494	0.05	0.0487	0.0505	0.0487	0.0501	0.0483	0.0496	0.0492	0.0485	0.0502	0.0508	0.0518	0.0509	0.0507	0.0504	0.0504	0.0501	seq_45132_4294
0.0519	0.0509	0.0505	0.049	0.0508	0.0493	0.0504	0.0496	0.0511	0.0489	0.0501	0.0513	0.0486	0.0496	0.0499	0.0508	0.0503	0.0478	0.0489	0.0504	seq_45132_4291
0.0509	0.0487	0.049	0.0512	0.0503	0.0472	0.0496	0.0522	0.0502	0.0488	0.051	0.0529	0.0511	0.048	0.0468	0.0507	0.0524	0.0477	0.0499	0.0515	seq_45132_4292
0.0499	0.05	0.0502	0.0501	0.0499	0.05	0.0486	0.0495	0.0495	0.05	0.049	0.0507	0.0505	0.0493	0.0503	0.0505	0.05	0.0504	0.0503	0.0514	seq_45132_4295
0.0519	0.0514	0.0495	0.0502	0.0493	0.0495	0.049	0.0493	0.0504	0.0491	0.049	0.0516	0.0504	0.0508	0.0487	0.0512	0.0508	0.0492	0.0484	0.0502	seq_45132_4296
0.0535	0.05	0.0496	0.05	0.0506	0.0488	0.0497	0.0507	0.0496	0.0496	0.0502	0.0491	0.0499	0.0493	0.052	0.049	0.0503	0.0493	0.0491	0.0498	seq_45132_4297
0.0511	0.0493	0.0507	0.0486	0.0501	0.0494	0.0498	0.0498	0.0496	0.0494	0.0489	0.0535	0.0512	0.0486	0.0499	0.0503	0.0513	0.0496	0.0491	0.0498	seq_45132_4298
0.0502	0.0501	0.0487	0.049	0.0507	0.0499	0.0502	0.0494	0.0493	0.0503	0.0494	0.0522	0.0498	0.0523	0.0503	0.0498	0.0492	0.0495	0.0507	0.0489	seq_45132_4299
0.0503	0.049	0.0496	0.046	0.0491	0.0496	0.0527	0.0502	0.0501	0.047	0.0487	0.0501	0.0502	0.0542	0.0526	0.0517	0.0484	0.0489	0.0498	0.0518	seq_45132_4300
0.0499	0.0499	0.0492	0.0514	0.0501	0.0504	0.0496	0.0503	0.0498	0.0507	0.0498	0.0534	0.0487	0.049	0.0473	0.0509	0.0515	0.0486	0.0485	0.051	seq_45132_4303
0.0512	0.0506	0.0495	0.0487	0.0498	0.0502	0.0499	0.0491	0.0499	0.0504	0.0489	0.0549	0.0498	0.0485	0.0479	0.0512	0.0509	0.0482	0.0498	0.0506	seq_45132_4301
0.0511	0.0493	0.0507	0.0496	0.0498	0.0501	0.0484	0.05	0.0491	0.0502	0.0505	0.0499	0.0494	0.0502	0.0501	0.0502	0.0502	0.0517	0.0494	0.0502	seq_45132_4304
0.0521	0.0505	0.0498	0.0503	0.0498	0.0486	0.0497	0.0502	0.0501	0.0489	0.0505	0.0489	0.0504	0.0506	0.0513	0.0498	0.0499	0.049	0.0497	0.0499	seq_45132_4302
0.0514	0.05	0.05	0.0502	0.0488	0.0486	0.0505	0.05	0.0491	0.0494	0.0506	0.0527	0.0514	0.0481	0.048	0.0505	0.0518	0.0496	0.0495	0.0497	seq_45132_4305
0.0508	0.0508	0.0505	0.0492	0.0503	0.0486	0.049	0.0501	0.0499	0.0511	0.0507	0.0498	0.0492	0.0506	0.0487	0.0504	0.0502	0.0498	0.0511	0.049	seq_45132_4306
0.0515	0.0514	0.0495	0.0501	0.0495	0.0494	0.0487	0.05	0.05	0.0487	0.0498	0.0527	0.0506	0.0486	0.0474	0.0509	0.0508	0.0496	0.0501	0.0505	seq_45132_4307
0.05	0.0495	0.0497	0.0499	0.0496	0.0491	0.0497	0.0495	0.0494	0.0495	0.0506	0.052	0.0502	0.0507	0.0499	0.0508	0.0513	0.0488	0.05	0.0496	seq_45132_4309
0.0514	0.05	0.0499	0.0502	0.0502	0.0495	0.0495	0.0496	0.0502	0.0494	0.0493	0.0539	0.0499	0.0487	0.0485	0.0504	0.0508	0.0485	0.05	0.0499	seq_45132_4310
0.051	0.0501	0.0493	0.0502	0.0484	0.0489	0.0483	0.0496	0.0503	0.0487	0.0517	0.0507	0.0503	0.0507	0.0519	0.0504	0.0504	0.0501	0.0496	0.0496	seq_45132_4308
0.0506	0.0504	0.0495	0.0491	0.0499	0.0494	0.049	0.0488	0.0506	0.0504	0.0497	0.0545	0.049	0.0489	0.0488	0.0503	0.05	0.0496	0.0502	0.0514	seq_45132_4311
0.0513	0.0504	0.0506	0.0497	0.0503	0.0507	0.0498	0.0495	0.0519	0.0486	0.0493	0.051	0.0506	0.0487	0.049	0.0504	0.0497	0.0505	0.0482	0.0499	seq_45132_4312
0.0494	0.0504	0.0493	0.0502	0.0502	0.0488	0.0501	0.0489	0.0497	0.0505	0.0506	0.0542	0.0496	0.0501	0.048	0.0503	0.0512	0.0485	0.0493	0.0506	seq_45132_4313
0.0511	0.0512	0.0482	0.0507	0.0498	0.0476	0.0512	0.0513	0.0506	0.0471	0.0503	0.0523	0.0501	0.0501	0.05	0.0501	0.0499	0.0462	0.0507	0.0516	seq_45132_4314
0.0512	0.0498	0.0499	0.0503	0.0492	0.0508	0.0498	0.0488	0.0501	0.0498	0.0496	0.0495	0.0502	0.0508	0.0523	0.0499	0.0492	0.0492	0.05	0.0497	seq_45132_4315
0.051	0.0487	0.0496	0.0494	0.0501	0.0506	0.0498	0.0497	0.0493	0.0502	0.05	0.0537	0.0501	0.0493	0.049	0.0509	0.0511	0.0483	0.0489	0.0505	seq_45132_4317
0.0506	0.0503	0.0499	0.0502	0.0492	0.0505	0.0501	0.0499	0.0496	0.05	0.0497	0.0535	0.0488	0.0505	0.0486	0.0507	0.0503	0.0484	0.0492	0.05	seq_45132_4316
0.0496	0.0499	0.0499	0.0499	0.0494	0.049	0.0494	0.0502	0.0496	0.0495	0.0508	0.0519	0.0503	0.0503	0.049	0.0512	0.0497	0.0499	0.0503	0.0501	seq_45132_4318
0.0511	0.0501	0.0494	0.05	0.0496	0.0496	0.0495	0.0491	0.0494	0.0493	0.049	0.0512	0.0491	0.0517	0.0496	0.0511	0.0505	0.0499	0.0501	0.0507	seq_45132_4320
0.0522	0.0495	0.0511	0.0479	0.0497	0.0503	0.0501	0.0492	0.0504	0.0512	0.0492	0.0485	0.049	0.051	0.0499	0.0505	0.0493	0.0503	0.0498	0.0507	seq_45132_4319
0.0517	0.0509	0.0506	0.0491	0.0511	0.049	0.0505	0.0487	0.0513	0.0489	0.0502	0.0512	0.0485	0.0501	0.0496	0.0508	0.0504	0.0477	0.0492	0.0504	seq_45132_4321
0.0496	0.0503	0.0495	0.0497	0.0498	0.0501	0.0505	0.0498	0.0514	0.0495	0.0512	0.0504	0.0482	0.0495	0.0496	0.051	0.0504	0.0492	0.0503	0.0497	seq_45132_4322
0.0521	0.0498	0.0499	0.0494	0.0504	0.0499	0.0486	0.049	0.0506	0.0501	0.049	0.0554	0.05	0.0501	0.048	0.0493	0.051	0.0487	0.049	0.0498	seq_45132_4324
0.0519	0.0495	0.0507	0.0509	0.05	0.0506	0.0503	0.0496	0.0491	0.0457	0.048	0.0503	0.0513	0.052	0.0516	0.0529	0.051	0.0508	0.0489	0.0448	seq_45132_4325
0.0488	0.0495	0.0502	0.0499	0.0511	0.0503	0.0505	0.0507	0.0512	0.0508	0.0494	0.05	0.0506	0.05	0.0492	0.0498	0.0488	0.0506	0.0503	0.0484	seq_45132_4323
0.0532	0.0503	0.0504	0.0481	0.0509	0.0497	0.0502	0.0503	0.0507	0.0492	0.0495	0.0526	0.0494	0.0501	0.0476	0.0515	0.0496	0.049	0.0485	0.0493	seq_45132_4326
0.0518	0.0487	0.0505	0.0496	0.0505	0.0492	0.0495	0.0491	0.0488	0.0513	0.0496	0.0489	0.0507	0.0512	0.0503	0.0503	0.0501	0.0495	0.05	0.0504	seq_45132_4327
0.0511	0.0501	0.0493	0.0491	0.0502	0.0496	0.0494	0.0502	0.05	0.0484	0.0489	0.0552	0.0498	0.0494	0.0485	0.0516	0.0513	0.049	0.0491	0.0496	seq_45132_4328
0.0519	0.0503	0.0491	0.0493	0.0487	0.0483	0.0498	0.0491	0.05	0.0503	0.0499	0.0485	0.0496	0.0516	0.0519	0.0511	0.0507	0.0501	0.0495	0.0501	seq_45132_4329
0.0521	0.0484	0.0505	0.0483	0.0496	0.0501	0.0501	0.0504	0.0495	0.0496	0.0496	0.049	0.0512	0.052	0.0506	0.0505	0.0502	0.0493	0.0483	0.0505	seq_45132_4330
0.0498	0.0493	0.0481	0.0509	0.0493	0.0507	0.0526	0.051	0.0494	0.0493	0.0504	0.052	0.0488	0.0486	0.0493	0.0516	0.0501	0.0485	0.0502	0.0502	seq_45132_4331
0.0519	0.0496	0.0497	0.0494	0.0502	0.049	0.0491	0.0496	0.0502	0.0499	0.0502	0.0473	0.0502	0.0511	0.0509	0.0509	0.0513	0.0503	0.0502	0.0489	seq_45132_4333
0.0504	0.0509	0.0504	0.0493	0.0499	0.0512	0.0494	0.0488	0.0499	0.0503	0.0491	0.051	0.0502	0.0502	0.0493	0.0492	0.0499	0.051	0.0504	0.0491	seq_45132_4332
0.051	0.0502	0.0499	0.05	0.0497	0.0494	0.0492	0.0499	0.0516	0.0495	0.0504	0.0504	0.0488	0.0493	0.0521	0.0498	0.0485	0.0498	0.0498	0.0508	seq_45132_4334
0.0502	0.0515	0.0491	0.0514	0.0481	0.0508	0.0498	0.0506	0.0499	0.0499	0.0496	0.0506	0.0488	0.0507	0.0497	0.0507	0.0507	0.0489	0.0495	0.0494	seq_45132_4335
0.0517	0.0489	0.048	0.0504	0.0496	0.0494	0.0495	0.0506	0.049	0.0485	0.0497	0.0545	0.0507	0.0492	0.048	0.0503	0.0504	0.0491	0.051	0.0514	seq_45132_4336
0.051	0.0494	0.0494	0.0491	0.0489	0.0508	0.0491	0.05	0.0488	0.0502	0.0495	0.0512	0.0503	0.0515	0.0504	0.0503	0.0498	0.0502	0.0499	0.0502	seq_45132_4337
0.0511	0.0491	0.049	0.0496	0.0503	0.0493	0.0511	0.0502	0.05	0.0506	0.05	0.0539	0.0502	0.0489	0.0478	0.0506	0.0503	0.0488	0.0492	0.0502	seq_45132_4338
0.0509	0.05	0.0496	0.0491	0.0516	0.0493	0.0499	0.0494	0.0515	0.0493	0.0495	0.0542	0.0495	0.0502	0.047	0.0505	0.0508	0.0493	0.0493	0.0492	seq_45132_4340
0.0497	0.0503	0.0497	0.0493	0.0492	0.049	0.0495	0.0508	0.0501	0.0503	0.0495	0.0488	0.05	0.0509	0.0502	0.0508	0.0508	0.0502	0.0509	0.05	seq_45132_4339
0.0497	0.051	0.0493	0.0498	0.0498	0.049	0.0499	0.05	0.05	0.0491	0.0507	0.0518	0.0501	0.0503	0.0495	0.0502	0.0506	0.0494	0.0505	0.0495	seq_45132_4341
0.0525	0.05	0.0499	0.0493	0.0506	0.0496	0.0486	0.0488	0.0486	0.0497	0.0504	0.054	0.0501	0.0491	0.048	0.0516	0.0503	0.0494	0.0494	0.0499	seq_45132_4342
0.0522	0.0491	0.0492	0.0496	0.0504	0.0495	0.0499	0.0504	0.0487	0.0493	0.0512	0.0524	0.0502	0.0499	0.0478	0.0519	0.0503	0.0486	0.0485	0.0507	seq_45132_4345
0.0509	0.0492	0.0491	0.0498	0.0486	0.0516	0.0482	0.049	0.0513	0.052	0.0503	0.0481	0.0485	0.0516	0.0501	0.0507	0.0501	0.051	0.0487	0.0512	seq_45132_4343
0.0503	0.05	0.0496	0.0501	0.0486	0.0495	0.0509	0.0494	0.0497	0.0482	0.05	0.0528	0.0503	0.0498	0.0506	0.0504	0.0509	0.0485	0.0493	0.0509	seq_45132_4344
0.0517	0.0494	0.0495	0.0486	0.0496	0.0504	0.0485	0.05	0.0497	0.0502	0.0495	0.0482	0.05	0.0524	0.0504	0.0518	0.0504	0.0497	0.0494	0.0506	seq_45132_4346
0.051	0.0496	0.0493	0.0482	0.0494	0.0508	0.0506	0.0495	0.0498	0.0503	0.0488	0.0492	0.0512	0.0519	0.0499	0.0496	0.0498	0.0501	0.0503	0.0506	seq_45132_4347
0.0487	0.0515	0.0492	0.0491	0.0513	0.0508	0.0508	0.0505	0.051	0.051	0.0496	0.0524	0.0492	0.0472	0.0478	0.0495	0.0515	0.0479	0.0494	0.0517	seq_45132_4351
0.0494	0.05	0.0499	0.0499	0.0494	0.0493	0.0498	0.05	0.0495	0.0498	0.0509	0.0517	0.0502	0.0498	0.0493	0.0513	0.0497	0.0496	0.0502	0.0503	seq_45132_4349
0.0529	0.0505	0.0494	0.0497	0.0497	0.0491	0.05	0.0489	0.0495	0.0478	0.0497	0.0468	0.0495	0.0516	0.051	0.0502	0.052	0.0502	0.0518	0.0497	seq_45132_4348
0.0515	0.0498	0.0497	0.0496	0.0498	0.0492	0.0495	0.0511	0.0501	0.0501	0.0501	0.0498	0.0498	0.051	0.051	0.0502	0.0506	0.049	0.0487	0.0495	seq_45132_4350
0.0522	0.0514	0.0504	0.0497	0.0504	0.0497	0.0502	0.0501	0.0506	0.0497	0.0504	0.0508	0.0495	0.0496	0.0492	0.0496	0.0506	0.0482	0.049	0.0487	seq_45132_4352
0.0496	0.0466	0.0504	0.0522	0.0537	0.0526	0.0515	0.048	0.0477	0.0467	0.0454	0.0502	0.0525	0.0497	0.0536	0.0546	0.054	0.049	0.0482	0.0439	seq_45132_4353
0.0524	0.0494	0.0505	0.0493	0.0496	0.0482	0.0494	0.0499	0.051	0.0493	0.0485	0.0492	0.0486	0.054	0.0517	0.0506	0.0495	0.0487	0.05	0.0504	seq_45132_4355
0.0504	0.0501	0.049	0.0488	0.0503	0.0501	0.0494	0.051	0.0492	0.0491	0.0497	0.05	0.0493	0.0508	0.0511	0.0512	0.0493	0.0496	0.0504	0.0511	seq_45132_4354
0.0514	0.0491	0.0503	0.0494	0.0486	0.0494	0.0499	0.0495	0.0493	0.0493	0.0496	0.0499	0.0508	0.0496	0.0527	0.0512	0.0494	0.0513	0.0492	0.0501	seq_45132_4356
0.0527	0.0422	0.0511	0.0521	0.0488	0.0512	0.0487	0.0501	0.0485	0.053	0.0499	0.0528	0.0442	0.0518	0.0512	0.0462	0.051	0.0502	0.0527	0.0515	seq_45132_4358
0.0517	0.0496	0.0509	0.0499	0.0509	0.0493	0.0495	0.0487	0.049	0.0496	0.0493	0.0504	0.0501	0.0508	0.052	0.0508	0.0498	0.0497	0.0488	0.0489	seq_45132_4357
0.0522	0.0502	0.0498	0.0506	0.0498	0.0509	0.051	0.0486	0.0498	0.049	0.0502	0.0537	0.0498	0.0485	0.0466	0.0516	0.0503	0.0485	0.0491	0.0499	seq_45132_4359
0.053	0.0498	0.0505	0.0504	0.0514	0.05	0.0499	0.0495	0.0498	0.05	0.0497	0.0499	0.049	0.049	0.0513	0.0491	0.0498	0.0494	0.0491	0.0494	seq_45132_4360
0.0519	0.0509	0.0496	0.0505	0.0492	0.0502	0.0498	0.0507	0.0488	0.0491	0.0501	0.054	0.0497	0.0491	0.0484	0.0509	0.0502	0.048	0.0488	0.0501	seq_45132_4361
0.0506	0.0495	0.0492	0.0505	0.0502	0.0501	0.0499	0.0499	0.0492	0.0504	0.0488	0.0532	0.0509	0.0498	0.048	0.0508	0.0497	0.049	0.0499	0.0503	seq_45132_4362
0.0509	0.0496	0.0495	0.0504	0.0496	0.0496	0.0494	0.0493	0.0498	0.0504	0.0495	0.0489	0.0482	0.051	0.0508	0.0506	0.0504	0.0505	0.0507	0.0509	seq_45132_4364
0.051	0.0496	0.0496	0.049	0.0504	0.0489	0.0498	0.0505	0.0494	0.049	0.0508	0.05	0.0508	0.0504	0.0524	0.0498	0.0491	0.0489	0.0507	0.0498	seq_45132_4363
0.0521	0.0496	0.0503	0.0491	0.0499	0.0503	0.0495	0.05	0.0494	0.0487	0.0503	0.0511	0.0485	0.0512	0.0525	0.0501	0.0494	0.0484	0.0503	0.0494	seq_45132_4370
0.0496	0.0501	0.0485	0.0498	0.0495	0.0504	0.05	0.0492	0.0499	0.0491	0.0507	0.0503	0.0505	0.0515	0.0508	0.0498	0.05	0.0487	0.0494	0.0523	seq_45132_4365
0.0521	0.049	0.0494	0.0503	0.05	0.0484	0.0504	0.0503	0.0495	0.05	0.0508	0.0533	0.0501	0.0485	0.0475	0.0519	0.0501	0.0493	0.0495	0.0497	seq_45132_4366
0.0519	0.0513	0.0506	0.0495	0.0502	0.0497	0.0502	0.0502	0.0506	0.0495	0.0503	0.0513	0.0491	0.0498	0.0487	0.0504	0.0504	0.0486	0.0489	0.049	seq_45132_4367
0.0521	0.0491	0.0487	0.0499	0.0492	0.0508	0.0488	0.0498	0.0485	0.05	0.0499	0.0464	0.0496	0.0517	0.0506	0.0521	0.05	0.0518	0.051	0.0502	seq_45132_4368
0.0521	0.0502	0.0478	0.0512	0.0514	0.0487	0.0482	0.0515	0.0503	0.0499	0.0492	0.0531	0.0498	0.0491	0.0466	0.0507	0.0512	0.0484	0.0501	0.0505	seq_45132_4369
0.05	0.0483	0.0503	0.0504	0.0499	0.0505	0.0499	0.0511	0.0491	0.0497	0.05	0.0507	0.0494	0.0496	0.0497	0.0513	0.0503	0.0497	0.0497	0.0502	seq_45132_4371
0.0517	0.0494	0.0487	0.0501	0.0502	0.0497	0.0505	0.051	0.0499	0.0494	0.0496	0.0535	0.0492	0.0482	0.0484	0.0519	0.0505	0.0488	0.0498	0.0497	seq_45132_4372
0.05	0.0478	0.0502	0.0498	0.0496	0.0498	0.0507	0.0483	0.0509	0.05	0.0493	0.0526	0.0493	0.0513	0.0492	0.0498	0.0504	0.0499	0.0503	0.0506	seq_45132_4373
0.0509	0.0498	0.0496	0.0501	0.0503	0.0507	0.0479	0.0497	0.0495	0.0509	0.0502	0.0505	0.0504	0.0514	0.0508	0.0496	0.0493	0.0485	0.0494	0.0504	seq_45132_4374
0.0515	0.0498	0.0483	0.0506	0.0499	0.0504	0.0483	0.0507	0.0491	0.0494	0.05	0.053	0.0518	0.0486	0.0471	0.0512	0.0522	0.0473	0.0495	0.0512	seq_45132_4375
0.0507	0.0503	0.0491	0.0493	0.0502	0.0501	0.0504	0.0493	0.0493	0.0497	0.0496	0.0541	0.049	0.0499	0.0473	0.0517	0.0521	0.0496	0.0495	0.049	seq_45132_4376
0.0526	0.0491	0.0505	0.0495	0.0502	0.0509	0.0498	0.0504	0.0499	0.0481	0.0503	0.0508	0.049	0.0505	0.0517	0.0496	0.0497	0.0486	0.0493	0.0496	seq_45132_4377
0.0513	0.0496	0.0493	0.0508	0.0505	0.0499	0.0504	0.0491	0.0498	0.0506	0.0507	0.0522	0.049	0.051	0.0473	0.0482	0.0517	0.0485	0.0502	0.0499	seq_45132_4379
0.0514	0.0507	0.0501	0.0505	0.0489	0.0502	0.0496	0.0494	0.0503	0.0497	0.0492	0.0488	0.0502	0.052	0.0513	0.0498	0.0491	0.0501	0.0495	0.0492	seq_45132_4378
0.0499	0.0496	0.0499	0.0507	0.0507	0.0505	0.0504	0.0494	0.0503	0.0497	0.0498	0.0537	0.0488	0.0477	0.0484	0.0513	0.0508	0.0487	0.0498	0.05	seq_45132_4381
0.0513	0.0497	0.0502	0.0497	0.0499	0.0489	0.0498	0.0497	0.0506	0.0509	0.0485	0.0525	0.0506	0.0496	0.0495	0.0498	0.0499	0.0491	0.0499	0.0501	seq_45132_4380
0.0509	0.0498	0.0492	0.0482	0.0498	0.0502	0.0496	0.0498	0.0498	0.0492	0.0502	0.0502	0.0494	0.049	0.0532	0.051	0.0495	0.0513	0.051	0.0488	seq_45132_4382
0.0511	0.0495	0.0491	0.05	0.0506	0.0495	0.0495	0.0489	0.0489	0.0495	0.0494	0.0544	0.0501	0.0506	0.0487	0.0519	0.0505	0.0479	0.0483	0.0516	seq_45132_4383
0.051	0.0496	0.0497	0.0504	0.05	0.0502	0.05	0.0494	0.0503	0.0502	0.0504	0.0499	0.0509	0.05	0.0502	0.0508	0.0492	0.0485	0.0501	0.0492	seq_45132_4384
0.0508	0.0505	0.0476	0.0502	0.0497	0.0487	0.0492	0.0502	0.05	0.0503	0.0502	0.0532	0.0488	0.0504	0.049	0.0516	0.05	0.0493	0.0508	0.0494	seq_45132_4385
0.0522	0.0502	0.05	0.0487	0.0512	0.0501	0.0493	0.0496	0.0515	0.0491	0.0492	0.0512	0.05	0.0495	0.0489	0.0489	0.0516	0.0483	0.0499	0.0507	seq_45132_4386
0.0515	0.0506	0.0498	0.0503	0.0488	0.0503	0.0489	0.0502	0.0498	0.0477	0.0486	0.0495	0.0501	0.0506	0.0507	0.0502	0.0506	0.0489	0.0516	0.0515	seq_45132_4387
0.0493	0.0496	0.0486	0.0509	0.0505	0.05	0.0494	0.0504	0.0506	0.0492	0.0501	0.0527	0.049	0.0493	0.0479	0.0524	0.0513	0.049	0.0488	0.0511	seq_45132_4388
0.0522	0.049	0.0497	0.0507	0.0487	0.0492	0.0492	0.0517	0.0485	0.0503	0.0492	0.0504	0.0496	0.0516	0.0504	0.0529	0.0512	0.0489	0.0488	0.0479	seq_45132_4390
0.0519	0.0516	0.0481	0.0487	0.0505	0.0514	0.0484	0.0495	0.049	0.0478	0.0507	0.0519	0.05	0.0546	0.0527	0.0506	0.0476	0.0469	0.0491	0.049	seq_45132_4389
0.0508	0.0503	0.0505	0.05	0.0487	0.051	0.0499	0.0497	0.0497	0.0511	0.0495	0.0485	0.0494	0.0509	0.0496	0.0523	0.0491	0.0496	0.0495	0.0498	seq_45132_4391
0.0502	0.0494	0.0491	0.0487	0.0514	0.0503	0.05	0.0507	0.0491	0.0515	0.0504	0.0533	0.0489	0.0494	0.0477	0.0509	0.0518	0.0484	0.0486	0.0503	seq_45132_4392
0.051	0.0497	0.0496	0.0503	0.0494	0.051	0.0487	0.0506	0.0497	0.0499	0.051	0.0542	0.0493	0.0486	0.0477	0.0494	0.0518	0.0486	0.0483	0.0511	seq_45132_4396
0.0512	0.0503	0.0493	0.0497	0.0497	0.0508	0.0501	0.0481	0.0505	0.0493	0.0498	0.0554	0.049	0.0489	0.0494	0.0499	0.0515	0.049	0.0489	0.0492	seq_45132_4393
0.0498	0.0504	0.0507	0.0462	0.0508	0.0498	0.0503	0.0473	0.0506	0.0502	0.0503	0.0519	0.0479	0.0526	0.0495	0.0534	0.0499	0.0509	0.0462	0.0511	seq_45132_4394
0.0511	0.0496	0.0507	0.0504	0.0492	0.0489	0.0496	0.0491	0.0489	0.0498	0.0489	0.0496	0.0498	0.052	0.0506	0.0511	0.0501	0.0493	0.0507	0.0506	seq_45132_4395
0.0503	0.0491	0.049	0.0485	0.0506	0.0487	0.0499	0.0502	0.0497	0.0491	0.0495	0.0501	0.0494	0.0521	0.0506	0.0516	0.0512	0.049	0.0508	0.0505	seq_45132_4397
0.0529	0.0489	0.0499	0.0503	0.0498	0.0491	0.0489	0.0498	0.0502	0.0501	0.0493	0.0471	0.0491	0.0504	0.0518	0.0515	0.0499	0.051	0.0496	0.0501	seq_45132_4398
0.0501	0.0493	0.0495	0.0519	0.0487	0.0493	0.0507	0.0491	0.0507	0.0494	0.0499	0.0491	0.0495	0.0515	0.0512	0.051	0.0502	0.0497	0.0491	0.0503	seq_45132_4401
0.0528	0.0484	0.0513	0.0506	0.048	0.0499	0.0493	0.0502	0.0499	0.049	0.0506	0.0503	0.0508	0.0493	0.0508	0.0492	0.0503	0.0498	0.0489	0.0506	seq_45132_4399
0.0495	0.0491	0.0507	0.0516	0.0498	0.0504	0.0522	0.0501	0.0475	0.0496	0.0514	0.0509	0.0487	0.05	0.049	0.0497	0.0506	0.0477	0.0507	0.0508	seq_45132_4403
0.0508	0.0508	0.0498	0.0487	0.0503	0.0503	0.0495	0.0488	0.0492	0.0492	0.0511	0.049	0.05	0.0499	0.0527	0.0508	0.0489	0.0499	0.0521	0.0483	seq_45132_4400
0.0539	0.0494	0.0502	0.0499	0.0484	0.0507	0.0493	0.0494	0.0505	0.0503	0.0501	0.0475	0.0508	0.0511	0.0507	0.0499	0.0506	0.0487	0.0494	0.0494	seq_45132_4402
0.0531	0.0499	0.0492	0.0499	0.0499	0.0492	0.0487	0.0491	0.0498	0.0498	0.0496	0.0498	0.0489	0.0515	0.0503	0.0498	0.0515	0.0487	0.0506	0.0508	seq_45132_4404
